Frequency,M2a to BHD,M2b to BHD,DARM to BHD,M6 to BHD,M7 to BHD,M9 to BHD,M2a to PDH_A,M2b to PDH_B,DARM to PDH,M6 to PDH_A,M6 to PDH_B,M7 to PDH_A,M7 to PDH_B,M9 to PDH_A,M9 to PDH_B,
8.911482e+02,3580175546.1666431427001953+12018162342.7594432830810547j,-3580187829.0906515121459961-12018202776.3430862426757812j,-3580181687.6286473274230957-12018182559.5512657165527344j,1228470.2878031684085727+4043941.1403391971252859j,1131026.4764169601257890+3723169.6909382333979011j,-2.3397589910033703-8.0253520691950868j,-88748657.3859840929508209+12937811.0982896871864796j,-89632168.3811661899089813+13066584.2381086908280849j,441755.4975910484790802-64386.5699095018208027j,-0.0000003961757377-0.0000005278952822j,-665.7127122559630834-4566.3962036185075704j,606.8654944797525559+4162.7682306588512802j,0.0000000717675930+0.0000000365738741j,0.0000000533417289+0.0000001152134481j,0.0000000539120222+0.0000001162816131j,
8.994022e+02,3643980784.2051534652709961+12115190739.4556808471679688j,-3643993285.7596316337585449-12115231498.2697334289550781j,-3643987034.9823923110961914-12115211118.8627071380615234j,1250354.8317588712088764+4076464.8533752509392798j,1151175.1136605227366090+3753113.5830291653983295j,-2.3823754694786716-8.0934148099799330j,-88714305.2902311235666275+13052590.0115653537213802j,-89597474.3723611533641815+13182505.5715286675840616j,441584.5410650148987770-64957.7799816569313407j,0.0000001891978944-0.0000002071412574j,-677.8393001663310997-4606.9070846248687303j,617.9201247701860211+4199.6983291846227075j,0.0000000715549437+0.0000000359286402j,0.0000000531324246+0.0000001133221476j,0.0000000537579703+0.0000001146508585j,
9.077327e+02,3708870848.4077062606811523+12212736348.7802295684814453j,-3708883572.8272199630737305-12212777434.1220855712890625j,-3708877210.6174631118774414-12212756891.4511566162109375j,1272611.1209726759698242+4109158.1397177604958415j,1171666.0090120758395642+3783213.5978320161812007j,-2.4257528075985291-8.1619367006640822j,-88679341.2218420207500458+13168294.3628560602664948j,-89562162.2991668432950974+13299361.5522541720420122j,441410.5386624112725258-65533.5946990558877587j,-0.0000000770663406-0.0000000378426816j,-690.1819199048130713-4647.7445871698500923j,629.1716899643821534+4236.9261790565888077j,0.0000000713039750+0.0000000348770884j,0.0000000533126826+0.0000001124267498j,0.0000000536883207+0.0000001136815842j,
9.161402e+02,3774862263.3657588958740234+12310794132.5074310302734375j,-3774875214.3594713211059570-12310835546.7440719604492188j,-3774868738.8626151084899902-12310814839.6257514953613281j,1295244.8047490613535047+4142019.1794470120221376j,1192504.3636833101045340+3813468.0598953203298151j,-2.4699319755911899-8.2309087200873634j,-88643754.7876950055360794+13284929.0394918639212847j,-89526221.6631943583488464+13417157.1249891184270382j,441233.4377496764063835-66114.0427486272528768j,-0.0000003847582729-0.0000004923910136j,-702.7442411272493246-4688.9104393818797689j,640.6235355518261940+4274.4533556195146957j,0.0000000712390580+0.0000000344483565j,0.0000000531946591+0.0000001107998793j,0.0000000537094001+0.0000001121115471j,
9.246257e+02,3841971732.9144072532653809+12409358770.8495044708251953j,-3841984913.3618736267089844-12409400515.5575561523437500j,-3841978323.1381406784057617-12409379643.2035293579101562j,1318261.5934859360568225+4175046.0542919589206576j,1213695.4351548177655786+3843875.2030703090131283j,-2.5148182039218998-8.3003802615703464j,-88607535.4307800382375717+13402498.8985255137085915j,-89489641.8065456598997116+13535897.1855926215648651j,441053.1878828108310699-66699.1435335539281368j,0.0000002284995312+0.0000004099406902j,-715.5299889636055468-4730.4063508269646263j,652.2790576079779612+4312.2814178755807006j,-0.0000006581925206-0.0000009626842455j,0.0000000531837508+0.0000001101241008j,-0.0000001090715231-0.0000002256287644j,
9.331898e+02,3910216139.0357117652893066+12508424653.4990520477294922j,-3910229554.2482199668884277-12508466729.5474891662597656j,-3910222846.6419658660888672-12508445691.5232696533203125j,1341667.2581179612316191+4208236.7451785663142800j,1235244.5364985382184386+3874433.1685629109852016j,-2.5605990322466479-8.3702471527671864j,-88570672.4366467744112015+13521008.7370636332780123j,-89452411.9064111709594727+13655586.5808535646647215j,440869.7348821982741356-67288.9218949656933546j,-0.0000000760737728-0.0000000348549103j,-728.5429461697252691-4772.2340155827696435j,664.1417044242942893+4350.4119101595397296j,0.0000000707297700+0.0000000324822201j,0.0000000529723233+0.0000001082334866j,0.0000000536156964+0.0000001098736824j,
9.418332e+02,3979612545.6519041061401367+12607985868.8431072235107422j,-3979626198.3971242904663086-12608028278.6497154235839844j,-3979619372.0245141983032227-12608007073.7464103698730469j,1365467.6301965962629765+4241589.1290309289470315j,1257157.0368423613253981+3905140.0015405011363328j,-2.6071413042756477-8.4405949754051459j,-88533154.9327357113361359+13640463.2913272287696600j,-89414520.9812502115964890+13776230.0957645345479250j,440683.0242572501301765-67883.4022186528891325j,-0.0000003738757678-0.0000004593934845j,-741.7869513978869236-4814.3951058028478656j,676.2149750125493028+4388.8463560939808303j,0.0000000704840076+0.0000000313010121j,-0.0000000361126133+0.0000001354809771j,0.0000000278190366+0.0000001161237273j,
9.505566e+02,4050178190.0040588378906250+12708036201.4216213226318359j,-4050192084.6260528564453125-12708078946.3699455261230469j,-4050185137.3150558471679688-12708057573.8957824707031250j,1389668.6010930174961686+4275100.9764469638466835j,1279438.3601845903322101+3935993.6495490502566099j,-2.6545066738842755-8.5114184941333040j,-88494971.8798777014017105+13760867.2460824921727180j,-89375957.8839041292667389+13897832.4588879495859146j,440493.0020132139325142-68482.6064027287065983j,0.0000002193125185+0.0000003831061014j,-755.2659007960722874-4856.8912733903580374j,688.5024214399534230+4427.5862623413240726j,-0.0000004708119983-0.0000007325855198j,0.0000000528378310+0.0000001059500100j,0.0000000534958937+0.0000001072678554j,
9.593608e+02,4121930486.2870497703552246+12808569121.1374702453613281j,-4121944627.0348591804504395-12808612202.5864486694335938j,-4121937556.6609544754028320-12808590661.8619594573974609j,1414276.1215072381310165+4308769.9490828067064285j,1302093.9852031932678074+3966991.9597430522553623j,-2.7027215608025332-8.5826857600473758j,-88456112.0748930275440216+13882225.2266887873411179j,-89336711.2974700629711151+14020398.3448125366121531j,440299.6112885177135468-69086.5590618746355176j,-0.0000000753608292-0.0000000319071819j,-768.9837498683326658-4899.7241512278369555j,701.0076495808453956+4466.6331174177666981j,0.0000000699792984+0.0000000296514254j,0.0000000528532535+0.0000001047576028j,0.0000000534008671+0.0000001058796022j,
9.682466e+02,4194887024.4792265892028809+12909577773.7614707946777344j,-4194901415.3913927078247070-12909621193.4142379760742188j,-4194894219.9353094100952148-12909599483.5878543853759766j,1439296.2011153218336403+4342593.5964619517326355j,1325129.4449533056467772+3998132.6759499604813755j,-2.7517993877946911-8.6544048074885112j,-88416564.1489861905574799+14004541.7876064367592335j,-89296769.7418709248304367+14143932.3519044797867537j,440102.7964423671364784-69695.2821490215137601j,-0.0000002913398628-0.0000003073284613j,-782.9445115217429247-4942.8953471075410562j,713.7343173627692750+4505.9883865713682098j,0.0000000697858371+0.0000000286401616j,0.0000000527302797+0.0000001035418440j,0.0000000532681922+0.0000001044451941j,
9.772147e+02,4269065565.2466816902160645+13011054975.9279117584228516j,-4269080210.4528131484985352-13011098735.3098945617675781j,-4269072887.8497476577758789-13011076855.6189041137695312j,1464734.9080899902619421+4376569.3532048044726253j,1348550.3261839873157442+4029413.4363952386192977j,-2.8017231666668825-8.7265845970059601j,-88376316.5640921741724014+14127821.4252725094556808j,-89256121.5630864202976227+14268439.0213713273406029j,439902.4994971230626106-70308.7980494089424610j,-0.0000000747814981-0.0000000297816801j,-797.1522588863140300-4986.4064465085402844j,726.6861379781779533+4545.6535153839477061j,0.0000000696029821+0.0000000276959754j,0.0000000527721445+0.0000001026576298j,0.0000000532416861+0.0000001035713791j,
9.862658e+02,4344484040.6586780548095703+13112993204.7071113586425781j,-4344498945.0353307723999023-13113037305.0172939300537109j,-4344491492.8470039367675781-13113015254.8622016906738281j,1490598.3678578727412969+4410694.5365541102364659j,1372362.2685166788287461+4060831.7710726838558912j,-2.8525614570900704-8.7992060471440965j,-88335357.6134214699268341+14252068.5613002367317677j,-89214754.9386061578989029+14393922.8179570864886045j,439698.6625923439860344-70927.1283284248784184j,0.0000001155720463+0.0000003029388866j,-811.6111244738165169-5030.2590098148484685j,739.8668787136001583+4585.6299265597608610j,0.0000000693174417+0.0000000268436276j,0.0000000525444509+0.0000001010232664j,0.0000000529874159+0.0000001018190166j,
9.954008e+02,4421160551.7716026306152344+13215384589.2777366638183594j,-4421175719.2171850204467773-13215429032.1705017089843750j,-4421168135.4943943023681641-13215406810.7241191864013672j,1516892.7630088040605187+4444966.3429638752713799j,1396570.9641807128209621+4092385.0987604525871575j,-2.9042648373544515-8.8722887640738684j,-88293675.4186851978302002+14377287.5442469734698534j,-89172657.8705425709486008+14520388.1360664051026106j,439491.2259286865592003-71550.2959097158163786j,-0.0000003523707945-0.0000003971473622j,-826.3253020313821935-5074.4545727199092653j,753.2803622748511998+4625.9190191610623515j,0.0000000690080219+0.0000000258334407j,0.0000000524977668+0.0000000999864201j,0.0000000531050554+0.0000001010789556j,
1.004620e+03,4499113367.1298770904541016+13318220902.2353572845458984j,-4499128800.8417272567749023-13318265689.7952404022216797j,-4499121083.9858016967773438-13318243296.0152988433837891j,1543624.3321994296275079+4479381.8452018061652780j,1421182.1568821880500764+4124070.7245746073313057j,-2.9568929702045619-8.9458162956932608j,-88251257.9264020323753357+14503482.6495393831282854j,-89129818.1869378387928009+14647839.2919758968055248j,439280.1302679032087326-72178.3212182568386197j,-0.0000000741781506-0.0000000269718840j,-841.2990451523727415-5118.9946415244949094j,766.9304667803556868+4666.5221677021145297j,0.0000000687151594+0.0000000250971917j,0.0000000523667695+0.0000000985777113j,0.0000000530728997+0.0000000997758776j,
1.013925e+03,4578360916.5474834442138672+13421493552.4337234497070312j,-4578376622.3240661621093750-13421538685.2646675109863281j,-4578368769.4357748031616211-13421516118.8491954803466797j,1570799.3693146423902363+4513937.9895388260483742j,1446201.6413504213560373+4155885.8369169239886105j,-3.0104531963022803-9.0197893477360456j,-88208092.9126922935247421+14630658.0678188484162092j,-89086223.5413789749145508+14776280.5176673233509064j,439065.3143433406949043-72811.2249242374673486j,-0.0000000735047880-0.0000000258721968j,-856.5366702948048214-5163.8806966542324517j,780.8211267528731696+4707.4407208821257882j,0.0000000685639385+0.0000000240337450j,0.0000000522421661+0.0000000970715173j,0.0000000528345928+0.0000000982741047j,
1.023317e+03,4658921794.3775396347045898+13525193572.9540424346923828j,-4658937776.3855676651000977-13525239052.7092285156250000j,-4658929785.3815536499023438-13525216312.8316345214843750j,1598424.2225214871577919+4548631.5924729667603970j,1471635.2622010116465390+4187827.5048285531811416j,-3.0649603308371862-9.0942060072066493j,-88164167.9753023833036423+14758817.9081878848373890j,-89041861.4081926494836807+14905715.9642836730927229j,438846.7164451330900192-73449.0280478941276670j,0.0000001951991186+0.0000003184694360j,-872.0425551887733491-5209.1141877156778719j,794.9563329082258178+4748.6760002241535403j,-0.0000004249686180-0.0000006082227589j,0.0000000521260232+0.0000000957429672j,0.0000000527793052+0.0000000974119295j,
1.032795e+03,4740814752.0263814926147461+13629311615.1734008789062500j,-4740831014.7058773040771484-13629357443.1512374877929688j,-4740822883.3661289215087891-13629334529.1623191833496094j,1626505.2932779225520790+4583459.3377453014254570j,1497488.9131228954065591+4219892.6751561686396599j,-3.1203945502548613-9.1690763700703748j,-88119470.5323425680398941+14887966.1967986281961203j,-88996719.0812375545501709+15036149.6961929872632027j,438624.2744474932551384-74091.7496971795335412j,-0.0000000730778031-0.0000000242526828j,-887.8211410086081514-5254.6965346421166032j,809.3401341932527657+4790.2293007440239307j,0.0000000679058520+0.0000000224331519j,0.0000000520283234+0.0000000946212621j,0.0000000525371362+0.0000000957078028j,
1.042361e+03,4824058696.9168376922607422+13733837937.3257503509521484j,-4824075245.0027275085449219-13733884114.8844528198242188j,-4824066970.9597826004028320-13733861026.1051025390625000j,1655049.0353343833703548+4618417.7729251030832529j,1523768.5359665141440928+4252078.1693023750558496j,-3.1768327336133506-9.2443769334602699j,-88073987.8272038698196411+15018106.8617623616009951j,-88950783.6754764020442963+15167585.6830181423574686j,438397.9241362661123276-74739.4106278903782368j,0.0000000836195448-0.0000001748532383j,-903.8769312167711405-5300.6291240781192755j,823.9766357313169465+4832.1018859208279537j,0.0000000676927981+0.0000000214858004j,0.0000000519994528+0.0000000933837908j,0.0000000524876768+0.0000000946216886j,
1.052015e+03,4908672688.7483549118041992+13838762396.4887771606445312j,-4908689527.0578575134277344-13838808924.7282180786132812j,-4908681107.9031066894531250-13838785660.6084976196289062j,1684061.9534610742703080+4653503.3065139614045620j,1550480.1195118492469192+4284380.6806545415893197j,-3.2342468938776263-9.3201181165838758j,-88027706.9197291135787964+15149243.7414992041885853j,-88904042.1233691573143005+15300027.7989737559109926j,438167.6018200218677521-75392.0287372758612037j,-0.0000000723547680-0.0000000221655664j,-920.2144940310563470-5346.9133099806967948j,838.8700017130248625+4874.2949903634344082j,0.0000000674055379+0.0000000208827305j,0.0000000820140299+0.0000000816848079j,0.0000000828582312+0.0000000829430655j,
1.061759e+03,4994675936.2735443115234375+13944074438.4327564239501953j,-4994693069.2753286361694336-13944121318.7818679809570312j,-4994684502.7744369506835938-13944097878.6073112487792969j,1713550.6021840262692422+4688712.2044524997472763j,1577629.6984485890716314+4316796.7713508363813162j,-3.2926701832589176-9.3962982214821267j,-87980614.6883824169635773+15281380.5747813656926155j,-88856481.1717455387115479+15433479.8218581024557352j,437933.2416815608739853-76049.6235383683815598j,-0.0000000719734909-0.0000000210051945j,-936.8384611046255941-5393.5504115986459510j,854.0244546964522669+4916.8098166089512233j,0.0000000670325295+0.0000000198578982j,0.0000000519092227+0.0000000914637438j,0.0000000524341870+0.0000000925098242j,
1.071593e+03,5082087792.6797819137573242+14049763088.6654930114746094j,-5082105225.4508743286132812-14049810322.1413631439208984j,-5082096509.0653285980224609-14049786705.4034271240234375j,1743521.5845253579318523+4724040.5869380291551352j,1605223.3519857157953084+4349322.8694027177989483j,-3.3521327359828703-9.4729023972164459j,-87932697.8286159783601761+15414520.9981787037104368j,-88808087.3843314945697784+15567945.4232719279825687j,437694.7778577581048012-76712.2125466121360660j,0.0000001813659993+0.0000002837687848j,-953.7535290563076842-5440.5417117233655517j,869.4442761339017807+4959.6475342980547794j,0.0000000668334602+0.0000000190429543j,0.0000000516908689+0.0000000900855148j,0.0000000523287736+0.0000000911993977j,
