DARM offset (m),AS  X -68178606 (W),AS  X -56815505 (W),AS  X -45452404 (W),AS  X -11363101 (W),        AS  X 0 (W), AS  X 11363101 (W), AS  X 45452404 (W), AS  X 56815505 (W), AS  X 68178606 (W),Arm X -68178606 (W),Arm X -56815505 (W),Arm X -45452404 (W),Arm X -11363101 (W),        Arm X 0 (W), Arm X 11363101 (W), Arm X 45452404 (W), Arm X 56815505 (W), Arm X 68178606 (W),Arm Y -68178606 (W),Arm Y -56815505 (W),Arm Y -45452404 (W),Arm Y -11363101 (W),        Arm Y 0 (W), Arm Y 11363101 (W), Arm Y 45452404 (W), Arm Y 56815505 (W), Arm Y 68178606 (W),AS total (W),
-8.838839e-11,5.578652e-10,7.559683e-04,7.582292e-11,1.371728e-05,1.511738e-01,8.279293e-06,8.224028e-11,5.139167e-03,1.856605e-10,2.613836e-10,5.567188e-04,3.751134e-10,9.031083e-03,1.572448e+04,8.827035e-03,3.566780e-10,6.527655e-05,2.301944e-10,1.823815e-10,7.213582e-04,3.604246e-10,8.724718e-03,1.793930e+04,8.837665e-03,3.789615e-10,6.836619e-05,2.102075e-10,1.570910e-01,
-8.818819e-11,5.578653e-10,7.559683e-04,7.582293e-11,1.371733e-05,1.505519e-01,8.279263e-06,8.224028e-11,5.139167e-03,1.856605e-10,2.613836e-10,5.567186e-04,3.751131e-10,9.031048e-03,1.573340e+04,8.827070e-03,3.566783e-10,6.527658e-05,2.301945e-10,1.823815e-10,7.213586e-04,3.604249e-10,8.724752e-03,1.794410e+04,8.837630e-03,3.789612e-10,6.836616e-05,2.102074e-10,1.564691e-01,
-8.798799e-11,5.578653e-10,7.559684e-04,7.582293e-11,1.371738e-05,1.499308e-01,8.279232e-06,8.224027e-11,5.139168e-03,1.856605e-10,2.613835e-10,5.567183e-04,3.751128e-10,9.031012e-03,1.574230e+04,8.827105e-03,3.566786e-10,6.527662e-05,2.301946e-10,1.823816e-10,7.213590e-04,3.604252e-10,8.724787e-03,1.794888e+04,8.837595e-03,3.789609e-10,6.836613e-05,2.102074e-10,1.558479e-01,
-8.778779e-11,5.578653e-10,7.559684e-04,7.582294e-11,1.371743e-05,1.493104e-01,8.279202e-06,8.224026e-11,5.139168e-03,1.856605e-10,2.613834e-10,5.567180e-04,3.751125e-10,9.030977e-03,1.575118e+04,8.827140e-03,3.566788e-10,6.527666e-05,2.301946e-10,1.823817e-10,7.213593e-04,3.604255e-10,8.724821e-03,1.795363e+04,8.837560e-03,3.789606e-10,6.836610e-05,2.102073e-10,1.552276e-01,
-8.758759e-11,5.578653e-10,7.559684e-04,7.582294e-11,1.371748e-05,1.486908e-01,8.279171e-06,8.224026e-11,5.139168e-03,1.856605e-10,2.613833e-10,5.567177e-04,3.751122e-10,9.030942e-03,1.576004e+04,8.827175e-03,3.566791e-10,6.527669e-05,2.301947e-10,1.823817e-10,7.213597e-04,3.604257e-10,8.724855e-03,1.795836e+04,8.837525e-03,3.789603e-10,6.836606e-05,2.102072e-10,1.546080e-01,
-8.738739e-11,5.578653e-10,7.559684e-04,7.582295e-11,1.371753e-05,1.480721e-01,8.279141e-06,8.224025e-11,5.139168e-03,1.856604e-10,2.613833e-10,5.567174e-04,3.751119e-10,9.030907e-03,1.576888e+04,8.827209e-03,3.566794e-10,6.527673e-05,2.301948e-10,1.823818e-10,7.213600e-04,3.604260e-10,8.724890e-03,1.796306e+04,8.837490e-03,3.789600e-10,6.836603e-05,2.102072e-10,1.539892e-01,
-8.718719e-11,5.578653e-10,7.559685e-04,7.582296e-11,1.371758e-05,1.474541e-01,8.279110e-06,8.224025e-11,5.139168e-03,1.856604e-10,2.613832e-10,5.567171e-04,3.751117e-10,9.030871e-03,1.577770e+04,8.827244e-03,3.566797e-10,6.527677e-05,2.301948e-10,1.823818e-10,7.213604e-04,3.604263e-10,8.724924e-03,1.796773e+04,8.837455e-03,3.789598e-10,6.836600e-05,2.102071e-10,1.533712e-01,
-8.698699e-11,5.578653e-10,7.559685e-04,7.582296e-11,1.371764e-05,1.468369e-01,8.279080e-06,8.224024e-11,5.139168e-03,1.856604e-10,2.613831e-10,5.567168e-04,3.751114e-10,9.030836e-03,1.578650e+04,8.827279e-03,3.566799e-10,6.527680e-05,2.301949e-10,1.823819e-10,7.213608e-04,3.604266e-10,8.724958e-03,1.797237e+04,8.837420e-03,3.789595e-10,6.836597e-05,2.102070e-10,1.527540e-01,
-8.678679e-11,5.578654e-10,7.559685e-04,7.582297e-11,1.371769e-05,1.462205e-01,8.279049e-06,8.224024e-11,5.139168e-03,1.856604e-10,2.613830e-10,5.567165e-04,3.751111e-10,9.030801e-03,1.579528e+04,8.827314e-03,3.566802e-10,6.527684e-05,2.301950e-10,1.823819e-10,7.213611e-04,3.604269e-10,8.724993e-03,1.797699e+04,8.837386e-03,3.789592e-10,6.836594e-05,2.102070e-10,1.521377e-01,
-8.658659e-11,5.578654e-10,7.559685e-04,7.582297e-11,1.371774e-05,1.456050e-01,8.279019e-06,8.224023e-11,5.139168e-03,1.856604e-10,2.613829e-10,5.567163e-04,3.751108e-10,9.030766e-03,1.580404e+04,8.827349e-03,3.566805e-10,6.527687e-05,2.301950e-10,1.823820e-10,7.213615e-04,3.604271e-10,8.725027e-03,1.798158e+04,8.837351e-03,3.789589e-10,6.836591e-05,2.102069e-10,1.515221e-01,
-8.638639e-11,5.578654e-10,7.559686e-04,7.582298e-11,1.371779e-05,1.449902e-01,8.278988e-06,8.224022e-11,5.139169e-03,1.856604e-10,2.613829e-10,5.567160e-04,3.751105e-10,9.030730e-03,1.581278e+04,8.827384e-03,3.566808e-10,6.527691e-05,2.301951e-10,1.823820e-10,7.213618e-04,3.604274e-10,8.725061e-03,1.798615e+04,8.837316e-03,3.789586e-10,6.836588e-05,2.102069e-10,1.509074e-01,
-8.618619e-11,5.578654e-10,7.559686e-04,7.582298e-11,1.371784e-05,1.443763e-01,8.278958e-06,8.224022e-11,5.139169e-03,1.856604e-10,2.613828e-10,5.567157e-04,3.751102e-10,9.030695e-03,1.582150e+04,8.827418e-03,3.566810e-10,6.527695e-05,2.301952e-10,1.823821e-10,7.213622e-04,3.604277e-10,8.725096e-03,1.799068e+04,8.837281e-03,3.789583e-10,6.836584e-05,2.102068e-10,1.502934e-01,
-8.598599e-11,5.578654e-10,7.559686e-04,7.582299e-11,1.371789e-05,1.437632e-01,8.278927e-06,8.224021e-11,5.139169e-03,1.856604e-10,2.613827e-10,5.567154e-04,3.751099e-10,9.030660e-03,1.583020e+04,8.827453e-03,3.566813e-10,6.527698e-05,2.301952e-10,1.823821e-10,7.213626e-04,3.604280e-10,8.725130e-03,1.799519e+04,8.837246e-03,3.789580e-10,6.836581e-05,2.102067e-10,1.496803e-01,
-8.578579e-11,5.578654e-10,7.559686e-04,7.582299e-11,1.371794e-05,1.431509e-01,8.278897e-06,8.224021e-11,5.139169e-03,1.856604e-10,2.613826e-10,5.567151e-04,3.751096e-10,9.030625e-03,1.583888e+04,8.827488e-03,3.566816e-10,6.527702e-05,2.301953e-10,1.823822e-10,7.213629e-04,3.604282e-10,8.725164e-03,1.799968e+04,8.837211e-03,3.789577e-10,6.836578e-05,2.102067e-10,1.490681e-01,
-8.558559e-11,5.578655e-10,7.559687e-04,7.582300e-11,1.371799e-05,1.425395e-01,8.278866e-06,8.224020e-11,5.139169e-03,1.856604e-10,2.613826e-10,5.567148e-04,3.751093e-10,9.030589e-03,1.584754e+04,8.827523e-03,3.566819e-10,6.527705e-05,2.301954e-10,1.823823e-10,7.213633e-04,3.604285e-10,8.725199e-03,1.800413e+04,8.837176e-03,3.789574e-10,6.836575e-05,2.102066e-10,1.484566e-01,
-8.538539e-11,5.578655e-10,7.559687e-04,7.582300e-11,1.371804e-05,1.419289e-01,8.278835e-06,8.224019e-11,5.139169e-03,1.856604e-10,2.613825e-10,5.567145e-04,3.751091e-10,9.030554e-03,1.585618e+04,8.827558e-03,3.566821e-10,6.527709e-05,2.301955e-10,1.823823e-10,7.213636e-04,3.604288e-10,8.725233e-03,1.800857e+04,8.837141e-03,3.789571e-10,6.836572e-05,2.102065e-10,1.478461e-01,
-8.518519e-11,5.578655e-10,7.559687e-04,7.582301e-11,1.371809e-05,1.413192e-01,8.278805e-06,8.224019e-11,5.139169e-03,1.856604e-10,2.613824e-10,5.567142e-04,3.751088e-10,9.030519e-03,1.586481e+04,8.827593e-03,3.566824e-10,6.527713e-05,2.301955e-10,1.823824e-10,7.213640e-04,3.604291e-10,8.725268e-03,1.801297e+04,8.837106e-03,3.789568e-10,6.836569e-05,2.102065e-10,1.472363e-01,
-8.498498e-11,5.578655e-10,7.559687e-04,7.582301e-11,1.371815e-05,1.407103e-01,8.278774e-06,8.224018e-11,5.139169e-03,1.856604e-10,2.613823e-10,5.567140e-04,3.751085e-10,9.030484e-03,1.587341e+04,8.827627e-03,3.566827e-10,6.527716e-05,2.301956e-10,1.823824e-10,7.213644e-04,3.604294e-10,8.725302e-03,1.801735e+04,8.837072e-03,3.789565e-10,6.836566e-05,2.102064e-10,1.466274e-01,
-8.478478e-11,5.578655e-10,7.559688e-04,7.582302e-11,1.371820e-05,1.401023e-01,8.278744e-06,8.224018e-11,5.139169e-03,1.856604e-10,2.613822e-10,5.567137e-04,3.751082e-10,9.030448e-03,1.588199e+04,8.827662e-03,3.566830e-10,6.527720e-05,2.301957e-10,1.823825e-10,7.213647e-04,3.604296e-10,8.725336e-03,1.802170e+04,8.837037e-03,3.789562e-10,6.836562e-05,2.102063e-10,1.460194e-01,
-8.458458e-11,5.578655e-10,7.559688e-04,7.582303e-11,1.371825e-05,1.394951e-01,8.278713e-06,8.224017e-11,5.139170e-03,1.856604e-10,2.613822e-10,5.567134e-04,3.751079e-10,9.030413e-03,1.589055e+04,8.827697e-03,3.566832e-10,6.527723e-05,2.301957e-10,1.823825e-10,7.213651e-04,3.604299e-10,8.725371e-03,1.802602e+04,8.837002e-03,3.789559e-10,6.836559e-05,2.102063e-10,1.454122e-01,
-8.438438e-11,5.578656e-10,7.559688e-04,7.582303e-11,1.371830e-05,1.388888e-01,8.278683e-06,8.224017e-11,5.139170e-03,1.856604e-10,2.613821e-10,5.567131e-04,3.751076e-10,9.030378e-03,1.589910e+04,8.827732e-03,3.566835e-10,6.527727e-05,2.301958e-10,1.823826e-10,7.213655e-04,3.604302e-10,8.725405e-03,1.803032e+04,8.836967e-03,3.789557e-10,6.836556e-05,2.102062e-10,1.448059e-01,
-8.418418e-11,5.578656e-10,7.559688e-04,7.582304e-11,1.371835e-05,1.382833e-01,8.278652e-06,8.224016e-11,5.139170e-03,1.856604e-10,2.613820e-10,5.567128e-04,3.751073e-10,9.030343e-03,1.590762e+04,8.827767e-03,3.566838e-10,6.527731e-05,2.301959e-10,1.823826e-10,7.213658e-04,3.604305e-10,8.725439e-03,1.803459e+04,8.836932e-03,3.789554e-10,6.836553e-05,2.102062e-10,1.442005e-01,
-8.398398e-11,5.578656e-10,7.559689e-04,7.582304e-11,1.371840e-05,1.376788e-01,8.278622e-06,8.224015e-11,5.139170e-03,1.856604e-10,2.613819e-10,5.567125e-04,3.751070e-10,9.030307e-03,1.591612e+04,8.827802e-03,3.566841e-10,6.527734e-05,2.301959e-10,1.823827e-10,7.213662e-04,3.604307e-10,8.725474e-03,1.803884e+04,8.836897e-03,3.789551e-10,6.836550e-05,2.102061e-10,1.435959e-01,
-8.378378e-11,5.578656e-10,7.559689e-04,7.582305e-11,1.371845e-05,1.370751e-01,8.278591e-06,8.224015e-11,5.139170e-03,1.856604e-10,2.613819e-10,5.567122e-04,3.751067e-10,9.030272e-03,1.592461e+04,8.827836e-03,3.566843e-10,6.527738e-05,2.301960e-10,1.823827e-10,7.213665e-04,3.604310e-10,8.725508e-03,1.804306e+04,8.836862e-03,3.789548e-10,6.836547e-05,2.102060e-10,1.429922e-01,
-8.358358e-11,5.578656e-10,7.559689e-04,7.582305e-11,1.371850e-05,1.364723e-01,8.278561e-06,8.224014e-11,5.139170e-03,1.856603e-10,2.613818e-10,5.567119e-04,3.751065e-10,9.030237e-03,1.593307e+04,8.827871e-03,3.566846e-10,6.527741e-05,2.301961e-10,1.823828e-10,7.213669e-04,3.604313e-10,8.725542e-03,1.804725e+04,8.836827e-03,3.789545e-10,6.836544e-05,2.102060e-10,1.423894e-01,
-8.338338e-11,5.578656e-10,7.559689e-04,7.582306e-11,1.371855e-05,1.358704e-01,8.278530e-06,8.224014e-11,5.139170e-03,1.856603e-10,2.613817e-10,5.567116e-04,3.751062e-10,9.030202e-03,1.594152e+04,8.827906e-03,3.566849e-10,6.527745e-05,2.301961e-10,1.823828e-10,7.213673e-04,3.604316e-10,8.725577e-03,1.805142e+04,8.836792e-03,3.789542e-10,6.836540e-05,2.102059e-10,1.417875e-01,
-8.318318e-11,5.578656e-10,7.559690e-04,7.582306e-11,1.371860e-05,1.352694e-01,8.278500e-06,8.224013e-11,5.139170e-03,1.856603e-10,2.613816e-10,5.567114e-04,3.751059e-10,9.030166e-03,1.594995e+04,8.827941e-03,3.566852e-10,6.527749e-05,2.301962e-10,1.823829e-10,7.213676e-04,3.604319e-10,8.725611e-03,1.805556e+04,8.836757e-03,3.789539e-10,6.836537e-05,2.102058e-10,1.411865e-01,
-8.298298e-11,5.578657e-10,7.559690e-04,7.582307e-11,1.371866e-05,1.346692e-01,8.278469e-06,8.224012e-11,5.139170e-03,1.856603e-10,2.613815e-10,5.567111e-04,3.751056e-10,9.030131e-03,1.595835e+04,8.827976e-03,3.566854e-10,6.527752e-05,2.301963e-10,1.823830e-10,7.213680e-04,3.604321e-10,8.725646e-03,1.805967e+04,8.836723e-03,3.789536e-10,6.836534e-05,2.102058e-10,1.405864e-01,
-8.278278e-11,5.578657e-10,7.559690e-04,7.582307e-11,1.371871e-05,1.340700e-01,8.278439e-06,8.224012e-11,5.139171e-03,1.856603e-10,2.613815e-10,5.567108e-04,3.751053e-10,9.030096e-03,1.596674e+04,8.828011e-03,3.566857e-10,6.527756e-05,2.301964e-10,1.823830e-10,7.213683e-04,3.604324e-10,8.725680e-03,1.806376e+04,8.836688e-03,3.789533e-10,6.836531e-05,2.102057e-10,1.399872e-01,
-8.258258e-11,5.578657e-10,7.559690e-04,7.582308e-11,1.371876e-05,1.334717e-01,8.278408e-06,8.224011e-11,5.139171e-03,1.856603e-10,2.613814e-10,5.567105e-04,3.751050e-10,9.030061e-03,1.597511e+04,8.828046e-03,3.566860e-10,6.527760e-05,2.301964e-10,1.823831e-10,7.213687e-04,3.604327e-10,8.725714e-03,1.806782e+04,8.836653e-03,3.789530e-10,6.836528e-05,2.102057e-10,1.393889e-01,
-8.238238e-11,5.578657e-10,7.559691e-04,7.582308e-11,1.371881e-05,1.328743e-01,8.278377e-06,8.224011e-11,5.139171e-03,1.856603e-10,2.613813e-10,5.567102e-04,3.751047e-10,9.030025e-03,1.598346e+04,8.828080e-03,3.566863e-10,6.527763e-05,2.301965e-10,1.823831e-10,7.213691e-04,3.604330e-10,8.725749e-03,1.807186e+04,8.836618e-03,3.789527e-10,6.836525e-05,2.102056e-10,1.387915e-01,
-8.218218e-11,5.578657e-10,7.559691e-04,7.582309e-11,1.371886e-05,1.322778e-01,8.278347e-06,8.224010e-11,5.139171e-03,1.856603e-10,2.613812e-10,5.567099e-04,3.751044e-10,9.029990e-03,1.599179e+04,8.828115e-03,3.566866e-10,6.527767e-05,2.301966e-10,1.823832e-10,7.213694e-04,3.604332e-10,8.725783e-03,1.807587e+04,8.836583e-03,3.789524e-10,6.836522e-05,2.102055e-10,1.381950e-01,
-8.198198e-11,5.578657e-10,7.559691e-04,7.582310e-11,1.371891e-05,1.316823e-01,8.278316e-06,8.224009e-11,5.139171e-03,1.856603e-10,2.613811e-10,5.567096e-04,3.751041e-10,9.029955e-03,1.600010e+04,8.828150e-03,3.566868e-10,6.527770e-05,2.301966e-10,1.823832e-10,7.213698e-04,3.604335e-10,8.725817e-03,1.807985e+04,8.836548e-03,3.789521e-10,6.836518e-05,2.102055e-10,1.375994e-01,
-8.178178e-11,5.578658e-10,7.559691e-04,7.582310e-11,1.371896e-05,1.310876e-01,8.278286e-06,8.224009e-11,5.139171e-03,1.856603e-10,2.613811e-10,5.567093e-04,3.751038e-10,9.029920e-03,1.600839e+04,8.828185e-03,3.566871e-10,6.527774e-05,2.301967e-10,1.823833e-10,7.213701e-04,3.604338e-10,8.725852e-03,1.808381e+04,8.836513e-03,3.789518e-10,6.836515e-05,2.102054e-10,1.370048e-01,
-8.158158e-11,5.578658e-10,7.559692e-04,7.582311e-11,1.371901e-05,1.304939e-01,8.278255e-06,8.224008e-11,5.139171e-03,1.856603e-10,2.613810e-10,5.567091e-04,3.751036e-10,9.029884e-03,1.601666e+04,8.828220e-03,3.566874e-10,6.527778e-05,2.301968e-10,1.823833e-10,7.213705e-04,3.604341e-10,8.725886e-03,1.808775e+04,8.836478e-03,3.789516e-10,6.836512e-05,2.102053e-10,1.364111e-01,
-8.138138e-11,5.578658e-10,7.559692e-04,7.582311e-11,1.371906e-05,1.299012e-01,8.278225e-06,8.224008e-11,5.139171e-03,1.856603e-10,2.613809e-10,5.567088e-04,3.751033e-10,9.029849e-03,1.602491e+04,8.828255e-03,3.566877e-10,6.527781e-05,2.301968e-10,1.823834e-10,7.213709e-04,3.604344e-10,8.725921e-03,1.809165e+04,8.836443e-03,3.789513e-10,6.836509e-05,2.102053e-10,1.358183e-01,
-8.118118e-11,5.578658e-10,7.559692e-04,7.582312e-11,1.371911e-05,1.293093e-01,8.278194e-06,8.224007e-11,5.139172e-03,1.856603e-10,2.613808e-10,5.567085e-04,3.751030e-10,9.029814e-03,1.603314e+04,8.828289e-03,3.566879e-10,6.527785e-05,2.301969e-10,1.823834e-10,7.213712e-04,3.604346e-10,8.725955e-03,1.809553e+04,8.836409e-03,3.789510e-10,6.836506e-05,2.102052e-10,1.352265e-01,
-8.098098e-11,5.578658e-10,7.559692e-04,7.582312e-11,1.371917e-05,1.287185e-01,8.278164e-06,8.224007e-11,5.139172e-03,1.856603e-10,2.613808e-10,5.567082e-04,3.751027e-10,9.029779e-03,1.604136e+04,8.828324e-03,3.566882e-10,6.527788e-05,2.301970e-10,1.823835e-10,7.213716e-04,3.604349e-10,8.725989e-03,1.809939e+04,8.836374e-03,3.789507e-10,6.836503e-05,2.102051e-10,1.346356e-01,
-8.078078e-11,5.578658e-10,7.559693e-04,7.582313e-11,1.371922e-05,1.281285e-01,8.278133e-06,8.224006e-11,5.139172e-03,1.856603e-10,2.613807e-10,5.567079e-04,3.751024e-10,9.029743e-03,1.604955e+04,8.828359e-03,3.566885e-10,6.527792e-05,2.301970e-10,1.823836e-10,7.213719e-04,3.604352e-10,8.726024e-03,1.810322e+04,8.836339e-03,3.789504e-10,6.836500e-05,2.102051e-10,1.340457e-01,
-8.058058e-11,5.578659e-10,7.559693e-04,7.582313e-11,1.371927e-05,1.275395e-01,8.278103e-06,8.224005e-11,5.139172e-03,1.856603e-10,2.613806e-10,5.567076e-04,3.751021e-10,9.029708e-03,1.605773e+04,8.828394e-03,3.566888e-10,6.527796e-05,2.301971e-10,1.823836e-10,7.213723e-04,3.604355e-10,8.726058e-03,1.810703e+04,8.836304e-03,3.789501e-10,6.836496e-05,2.102050e-10,1.334567e-01,
-8.038038e-11,5.578659e-10,7.559693e-04,7.582314e-11,1.371932e-05,1.269515e-01,8.278072e-06,8.224005e-11,5.139172e-03,1.856603e-10,2.613805e-10,5.567073e-04,3.751018e-10,9.029673e-03,1.606588e+04,8.828429e-03,3.566890e-10,6.527799e-05,2.301972e-10,1.823837e-10,7.213727e-04,3.604357e-10,8.726092e-03,1.811081e+04,8.836269e-03,3.789498e-10,6.836493e-05,2.102050e-10,1.328687e-01,
-8.018018e-11,5.578659e-10,7.559693e-04,7.582314e-11,1.371937e-05,1.263645e-01,8.278042e-06,8.224004e-11,5.139172e-03,1.856603e-10,2.613804e-10,5.567070e-04,3.751015e-10,9.029638e-03,1.607402e+04,8.828464e-03,3.566893e-10,6.527803e-05,2.301972e-10,1.823837e-10,7.213730e-04,3.604360e-10,8.726127e-03,1.811456e+04,8.836234e-03,3.789495e-10,6.836490e-05,2.102049e-10,1.322816e-01,
-7.997998e-11,5.578659e-10,7.559694e-04,7.582315e-11,1.371942e-05,1.257784e-01,8.278011e-06,8.224004e-11,5.139172e-03,1.856603e-10,2.613804e-10,5.567067e-04,3.751012e-10,9.029602e-03,1.608214e+04,8.828498e-03,3.566896e-10,6.527806e-05,2.301973e-10,1.823838e-10,7.213734e-04,3.604363e-10,8.726161e-03,1.811829e+04,8.836199e-03,3.789492e-10,6.836487e-05,2.102048e-10,1.316955e-01,
-7.977978e-11,5.578659e-10,7.559694e-04,7.582316e-11,1.371947e-05,1.251932e-01,8.277981e-06,8.224003e-11,5.139172e-03,1.856602e-10,2.613803e-10,5.567065e-04,3.751010e-10,9.029567e-03,1.609023e+04,8.828533e-03,3.566899e-10,6.527810e-05,2.301974e-10,1.823838e-10,7.213737e-04,3.604366e-10,8.726195e-03,1.812199e+04,8.836164e-03,3.789489e-10,6.836484e-05,2.102048e-10,1.311104e-01,
-7.957958e-11,5.578659e-10,7.559694e-04,7.582316e-11,1.371952e-05,1.246091e-01,8.277950e-06,8.224002e-11,5.139172e-03,1.856602e-10,2.613802e-10,5.567062e-04,3.751007e-10,9.029532e-03,1.609831e+04,8.828568e-03,3.566901e-10,6.527814e-05,2.301975e-10,1.823839e-10,7.213741e-04,3.604369e-10,8.726230e-03,1.812567e+04,8.836129e-03,3.789486e-10,6.836481e-05,2.102047e-10,1.305262e-01,
-7.937938e-11,5.578660e-10,7.559694e-04,7.582317e-11,1.371957e-05,1.240259e-01,8.277919e-06,8.224002e-11,5.139173e-03,1.856602e-10,2.613801e-10,5.567059e-04,3.751004e-10,9.029497e-03,1.610637e+04,8.828603e-03,3.566904e-10,6.527817e-05,2.301975e-10,1.823839e-10,7.213745e-04,3.604371e-10,8.726264e-03,1.812932e+04,8.836095e-03,3.789483e-10,6.836478e-05,2.102046e-10,1.299430e-01,
-7.917918e-11,5.578660e-10,7.559695e-04,7.582317e-11,1.371962e-05,1.234437e-01,8.277889e-06,8.224001e-11,5.139173e-03,1.856602e-10,2.613801e-10,5.567056e-04,3.751001e-10,9.029461e-03,1.611442e+04,8.828638e-03,3.566907e-10,6.527821e-05,2.301976e-10,1.823840e-10,7.213748e-04,3.604374e-10,8.726299e-03,1.813295e+04,8.836060e-03,3.789480e-10,6.836474e-05,2.102046e-10,1.293609e-01,
-7.897898e-11,5.578660e-10,7.559695e-04,7.582318e-11,1.371967e-05,1.228625e-01,8.277858e-06,8.224001e-11,5.139173e-03,1.856602e-10,2.613800e-10,5.567053e-04,3.750998e-10,9.029426e-03,1.612244e+04,8.828673e-03,3.566910e-10,6.527824e-05,2.301977e-10,1.823840e-10,7.213752e-04,3.604377e-10,8.726333e-03,1.813655e+04,8.836025e-03,3.789477e-10,6.836471e-05,2.102045e-10,1.287797e-01,
-7.877878e-11,5.578660e-10,7.559695e-04,7.582318e-11,1.371973e-05,1.222823e-01,8.277828e-06,8.224000e-11,5.139173e-03,1.856602e-10,2.613799e-10,5.567050e-04,3.750995e-10,9.029391e-03,1.613044e+04,8.828708e-03,3.566912e-10,6.527828e-05,2.301977e-10,1.823841e-10,7.213755e-04,3.604380e-10,8.726367e-03,1.814013e+04,8.835990e-03,3.789475e-10,6.836468e-05,2.102045e-10,1.281994e-01,
-7.857858e-11,5.578660e-10,7.559695e-04,7.582319e-11,1.371978e-05,1.217031e-01,8.277797e-06,8.224000e-11,5.139173e-03,1.856602e-10,2.613798e-10,5.567047e-04,3.750992e-10,9.029356e-03,1.613843e+04,8.828742e-03,3.566915e-10,6.527832e-05,2.301978e-10,1.823842e-10,7.213759e-04,3.604382e-10,8.726402e-03,1.814368e+04,8.835955e-03,3.789472e-10,6.836465e-05,2.102044e-10,1.276202e-01,
-7.837838e-11,5.578660e-10,7.559696e-04,7.582319e-11,1.371983e-05,1.211249e-01,8.277767e-06,8.223999e-11,5.139173e-03,1.856602e-10,2.613797e-10,5.567044e-04,3.750989e-10,9.029320e-03,1.614639e+04,8.828777e-03,3.566918e-10,6.527835e-05,2.301979e-10,1.823842e-10,7.213763e-04,3.604385e-10,8.726436e-03,1.814721e+04,8.835920e-03,3.789469e-10,6.836462e-05,2.102043e-10,1.270420e-01,
-7.817818e-11,5.578660e-10,7.559696e-04,7.582320e-11,1.371988e-05,1.205477e-01,8.277736e-06,8.223998e-11,5.139173e-03,1.856602e-10,2.613797e-10,5.567042e-04,3.750986e-10,9.029285e-03,1.615434e+04,8.828812e-03,3.566921e-10,6.527839e-05,2.301979e-10,1.823843e-10,7.213766e-04,3.604388e-10,8.726470e-03,1.815071e+04,8.835885e-03,3.789466e-10,6.836459e-05,2.102043e-10,1.264648e-01,
-7.797798e-11,5.578661e-10,7.559696e-04,7.582320e-11,1.371993e-05,1.199715e-01,8.277706e-06,8.223998e-11,5.139173e-03,1.856602e-10,2.613796e-10,5.567039e-04,3.750984e-10,9.029250e-03,1.616227e+04,8.828847e-03,3.566923e-10,6.527842e-05,2.301980e-10,1.823843e-10,7.213770e-04,3.604391e-10,8.726505e-03,1.815419e+04,8.835850e-03,3.789463e-10,6.836456e-05,2.102042e-10,1.258886e-01,
-7.777778e-11,5.578661e-10,7.559696e-04,7.582321e-11,1.371998e-05,1.193963e-01,8.277675e-06,8.223997e-11,5.139174e-03,1.856602e-10,2.613795e-10,5.567036e-04,3.750981e-10,9.029215e-03,1.617018e+04,8.828882e-03,3.566926e-10,6.527846e-05,2.301981e-10,1.823844e-10,7.213774e-04,3.604394e-10,8.726539e-03,1.815765e+04,8.835815e-03,3.789460e-10,6.836452e-05,2.102041e-10,1.253134e-01,
-7.757758e-11,5.578661e-10,7.559697e-04,7.582321e-11,1.372003e-05,1.188221e-01,8.277645e-06,8.223997e-11,5.139174e-03,1.856602e-10,2.613794e-10,5.567033e-04,3.750978e-10,9.029179e-03,1.617807e+04,8.828917e-03,3.566929e-10,6.527850e-05,2.301981e-10,1.823844e-10,7.213777e-04,3.604396e-10,8.726573e-03,1.816107e+04,8.835780e-03,3.789457e-10,6.836449e-05,2.102041e-10,1.247393e-01,
-7.737738e-11,5.578661e-10,7.559697e-04,7.582322e-11,1.372008e-05,1.182490e-01,8.277614e-06,8.223996e-11,5.139174e-03,1.856602e-10,2.613794e-10,5.567030e-04,3.750975e-10,9.029144e-03,1.618594e+04,8.828951e-03,3.566932e-10,6.527853e-05,2.301982e-10,1.823845e-10,7.213781e-04,3.604399e-10,8.726608e-03,1.816448e+04,8.835746e-03,3.789454e-10,6.836446e-05,2.102040e-10,1.241661e-01,
-7.717718e-11,5.578661e-10,7.559697e-04,7.582323e-11,1.372013e-05,1.176769e-01,8.277584e-06,8.223995e-11,5.139174e-03,1.856602e-10,2.613793e-10,5.567027e-04,3.750972e-10,9.029109e-03,1.619379e+04,8.828986e-03,3.566934e-10,6.527857e-05,2.301983e-10,1.823845e-10,7.213784e-04,3.604402e-10,8.726642e-03,1.816786e+04,8.835711e-03,3.789451e-10,6.836443e-05,2.102039e-10,1.235940e-01,
-7.697698e-11,5.578661e-10,7.559697e-04,7.582323e-11,1.372018e-05,1.171058e-01,8.277553e-06,8.223995e-11,5.139174e-03,1.856602e-10,2.613792e-10,5.567024e-04,3.750969e-10,9.029074e-03,1.620162e+04,8.829021e-03,3.566937e-10,6.527861e-05,2.301984e-10,1.823846e-10,7.213788e-04,3.604405e-10,8.726677e-03,1.817121e+04,8.835676e-03,3.789448e-10,6.836440e-05,2.102039e-10,1.230229e-01,
