"Frequency [Hz]" "ET-D-LF" "ET-D-HF" "Combined"
2945.4821 1.1247037E-021 1.5882681E-024 1.5882665E-024
2954.542 1.1289065E-021 1.5930895E-024 1.5930879E-024
2963.6297 1.1331387E-021 1.597927E-024 1.5979254E-024
2972.7454 1.1374007E-021 1.6027798E-024 1.6027782E-024
2981.8892 1.1416929E-021 1.6076478E-024 1.6076462E-024
2991.061 1.1460157E-021 1.6125311E-024 1.6125295E-024
3000.2611 1.1503695E-021 1.6174298E-024 1.6174282E-024
3009.4895 1.1547548E-021 1.6223439E-024 1.6223423E-024
3018.7463 1.1591722E-021 1.6272734E-024 1.6272718E-024
3028.0315 1.1636219E-021 1.6322185E-024 1.6322168E-024
3037.3453 1.1681046E-021 1.637179E-024 1.6371774E-024
3046.6877 1.1726207E-021 1.6421552E-024 1.6421536E-024
3056.0589 1.1771707E-021 1.647147E-024 1.6471454E-024
3065.4589 1.181755E-021 1.6521545E-024 1.6521528E-024
3074.8878 1.1863742E-021 1.6571777E-024 1.6571761E-024
3084.3457 1.1910288E-021 1.6622167E-024 1.6622151E-024
3093.8327 1.1957194E-021 1.6672715E-024 1.6672699E-024
3103.3489 1.2004464E-021 1.6723422E-024 1.6723406E-024
3112.8944 1.2052104E-021 1.6774288E-024 1.6774272E-024
3122.4692 1.2100119E-021 1.6825315E-024 1.6825298E-024
3132.0735 1.2148515E-021 1.6876501E-024 1.6876485E-024
3141.7073 1.2197298E-021 1.6927848E-024 1.6927832E-024
3151.3708 1.2246473E-021 1.6979356E-024 1.697934E-024
3161.0639 1.2296047E-021 1.7031027E-024 1.703101E-024
3170.7869 1.2346024E-021 1.7082859E-024 1.7082843E-024
3180.5398 1.2396412E-021 1.7134854E-024 1.7134838E-024
3190.3227 1.2447216E-021 1.7187012E-024 1.7186996E-024
3200.1357 1.2498442E-021 1.7239335E-024 1.7239318E-024
3209.9788 1.2550098E-021 1.7291821E-024 1.7291805E-024
3219.8523 1.2602188E-021 1.7344472E-024 1.7344456E-024
3229.7561 1.2654721E-021 1.7397288E-024 1.7397272E-024
3239.6903 1.2707702E-021 1.7450271E-024 1.7450254E-024
3249.6552 1.2761137E-021 1.7503419E-024 1.7503403E-024
3259.6506 1.2815035E-021 1.7556734E-024 1.7556718E-024
3269.6769 1.2869402E-021 1.7610217E-024 1.76102E-024
3279.7339 1.2924244E-021 1.7663867E-024 1.7663851E-024
3289.8219 1.2979569E-021 1.7717686E-024 1.771767E-024
3299.941 1.3035385E-021 1.7771674E-024 1.7771657E-024
3310.0911 1.3091698E-021 1.7825831E-024 1.7825814E-024
3320.2725 1.3148517E-021 1.7880158E-024 1.7880141E-024
3330.4852 1.3205848E-021 1.7934655E-024 1.7934639E-024
3340.7293 1.3263699E-021 1.7989324E-024 1.7989307E-024
3351.0049 1.3322078E-021 1.8044164E-024 1.8044148E-024
3361.3121 1.3380994E-021 1.8099431E-024 1.8099414E-024
3371.651 1.3440453E-021 1.8154361E-024 1.8154344E-024
3382.0217 1.3500465E-021 1.8209718E-024 1.8209701E-024
3392.4243 1.3561037E-021 1.8265249E-024 1.8265232E-024
3402.859 1.3622179E-021 1.8320954E-024 1.8320938E-024
3413.3257 1.3683897E-021 1.8376835E-024 1.8376818E-024
3423.8246 1.3746202E-021 1.843289E-024 1.8432873E-024
3434.3558 1.3809101E-021 1.8489121E-024 1.8489105E-024
3444.9194 1.3872604E-021 1.8545529E-024 1.8545512E-024
3455.5154 1.393672E-021 1.8602113E-024 1.8602097E-024
3466.1441 1.4001458E-021 1.8658875E-024 1.8658859E-024
3476.8055 1.4066827E-021 1.8715815E-024 1.8715798E-024
3487.4996 1.4132836E-021 1.8772933E-024 1.8772917E-024
3498.2267 1.4199495E-021 1.8830231E-024 1.8830214E-024
3508.9867 1.4266814E-021 1.8887708E-024 1.8887692E-024
3519.7799 1.4334802E-021 1.8945366E-024 1.8945349E-024
3530.6062 1.440347E-021 1.9003204E-024 1.9003187E-024
3541.4659 1.4472827E-021 1.9061223E-024 1.9061207E-024
3552.3589 1.4542883E-021 1.9119425E-024 1.9119408E-024
3563.2855 1.461365E-021 1.9177809E-024 1.9177792E-024
3574.2456 1.4685137E-021 1.9236376E-024 1.9236359E-024
3585.2395 1.4757355E-021 1.9295126E-024 1.929511E-024
3596.2672 1.4830314E-021 1.9354061E-024 1.9354045E-024
3607.3288 1.4904027E-021 1.9413181E-024 1.9413164E-024
3618.4244 1.4978502E-021 1.9472485E-024 1.9472469E-024
3629.5542 1.5053753E-021 1.9531976E-024 1.953196E-024
3640.7182 1.512979E-021 1.9591653E-024 1.9591637E-024
3651.9165 1.5206624E-021 1.9651518E-024 1.9651501E-024
3663.1493 1.5284268E-021 1.971157E-024 1.9711553E-024
3674.4166 1.5362732E-021 1.977181E-024 1.9771793E-024
3685.7186 1.5442029E-021 1.9832239E-024 1.9832222E-024
3697.0553 1.5522172E-021 1.9892857E-024 1.9892841E-024
3708.427 1.5603171E-021 1.9953666E-024 1.9953649E-024
3719.8336 1.5685039E-021 2.0014665E-024 2.0014648E-024
3731.2752 1.576779E-021 2.0075855E-024 2.0075839E-024
3742.7521 1.5851435E-021 2.0137237E-024 2.0137221E-024
3754.2643 1.5935988E-021 2.0198811E-024 2.0198795E-024
3765.8119 1.6021461E-021 2.0260579E-024 2.0260563E-024
3777.395 1.6107867E-021 2.0322542E-024 2.0322526E-024
3789.0137 1.6195221E-021 2.0384696E-024 2.038468E-024
3800.6682 1.6283534E-021 2.0447045E-024 2.0447029E-024
3812.3585 1.6372821E-021 2.050959E-024 2.0509574E-024
3824.0848 1.6463096E-021 2.0572332E-024 2.0572316E-024
3835.8471 1.6554373E-021 2.063527E-024 2.0635254E-024
3847.6456 1.6646665E-021 2.0698405E-024 2.0698389E-024
3859.4804 1.6739986E-021 2.0761739E-024 2.0761723E-024
3871.3516 1.6834352E-021 2.082527E-024 2.0825254E-024
3883.2594 1.6929777E-021 2.0889001E-024 2.0888985E-024
3895.2037 1.7026276E-021 2.0952932E-024 2.0952916E-024
3907.1848 1.7123862E-021 2.1017063E-024 2.1017047E-024
3919.2028 1.7222553E-021 2.1081395E-024 2.1081379E-024
3931.2577 1.7322362E-021 2.1145929E-024 2.1145913E-024
3943.3497 1.7423305E-021 2.1210665E-024 2.1210649E-024
3955.4788 1.7525398E-021 2.1275603E-024 2.1275588E-024
3967.6453 1.7628657E-021 2.1340746E-024 2.134073E-024
3979.8493 1.7733096E-021 2.1406092E-024 2.1406077E-024
3992.0907 1.7838734E-021 2.1471644E-024 2.1471628E-024
4004.3698 1.7945585E-021 2.1537401E-024 2.1537385E-024
4016.6867 1.8053666E-021 2.1603364E-024 2.1603348E-024
4029.0414 1.8162994E-021 2.1669533E-024 2.1669518E-024
4041.4342 1.8273586E-021 2.173591E-024 2.1735895E-024
4053.8651 1.8385458E-021 2.1802496E-024 2.180248E-024
4066.3342 1.8498628E-021 2.186929E-024 2.1869274E-024
4078.8417 1.8613113E-021 2.1936293E-024 2.1936278E-024
4091.3876 1.8728931E-021 2.2003506E-024 2.2003491E-024
4103.9721 1.8846098E-021 2.207093E-024 2.2070915E-024
4116.5954 1.8964634E-021 2.2138566E-024 2.2138551E-024
4129.2574 1.9084556E-021 2.2206413E-024 2.2206398E-024
4141.9584 1.9205882E-021 2.2274473E-024 2.2274458E-024
4154.6985 1.932863E-021 2.2342747E-024 2.2342732E-024
4167.4778 1.945282E-021 2.2411235E-024 2.241122E-024
4180.2963 1.957847E-021 2.2479937E-024 2.2479922E-024
4193.1543 1.9705599E-021 2.2548855E-024 2.254884E-024
4206.0519 1.9834227E-021 2.2617991E-024 2.2617976E-024
4218.9891 1.9964371E-021 2.2687339E-024 2.2687324E-024
4231.9661 2.0096053E-021 2.2756907E-024 2.2756893E-024
4244.983 2.0229291E-021 2.2826693E-024 2.2826679E-024
4258.04 2.0364106E-021 2.2896698E-024 2.2896684E-024
4271.1371 2.0500518E-021 2.2966923E-024 2.2966908E-024
4284.2745 2.0638546E-021 2.3037368E-024 2.3037353E-024
4297.4524 2.0778212E-021 2.3108033E-024 2.3108019E-024
4310.6707 2.0919536E-021 2.3178921E-024 2.3178906E-024
4323.9297 2.1062539E-021 2.325003E-024 2.3250016E-024
4337.2295 2.1207242E-021 2.3321363E-024 2.3321349E-024
4350.5702 2.1353666E-021 2.3392919E-024 2.3392905E-024
4363.9519 2.1501833E-021 2.34647E-024 2.3464686E-024
4377.3748 2.1651764E-021 2.3536706E-024 2.3536692E-024
4390.839 2.1803481E-021 2.3608938E-024 2.3608924E-024
4404.3446 2.1957006E-021 2.3681397E-024 2.3681383E-024
4417.8918 2.2112362E-021 2.3754083E-024 2.3754069E-024
4431.4806 2.2269571E-021 2.3826996E-024 2.3826983E-024
4445.1112 2.2428655E-021 2.3900139E-024 2.3900125E-024
4458.7837 2.2589638E-021 2.3973511E-024 2.3973498E-024
4472.4983 2.2752542E-021 2.4047113E-024 2.40471E-024
4486.2551 2.2917391E-021 2.4120947E-024 2.4120933E-024
4500.0541 2.3084208E-021 2.4195012E-024 2.4194998E-024
4513.8957 2.3253017E-021 2.4269309E-024 2.4269296E-024
4527.7798 2.3423842E-021 2.434384E-024 2.4343827E-024
4541.7066 2.3596706E-021 2.4418604E-024 2.4418591E-024
4555.6762 2.3771635E-021 2.4493603E-024 2.449359E-024
4569.6888 2.3948653E-021 2.4568838E-024 2.4568825E-024
4583.7446 2.4127784E-021 2.4644309E-024 2.4644296E-024
4597.8435 2.4309053E-021 2.4720016E-024 2.4720004E-024
4611.9858 2.4492487E-021 2.4795962E-024 2.4795949E-024
4626.1716 2.4678109E-021 2.4872147E-024 2.4872134E-024
4640.4011 2.4865946E-021 2.4948568E-024 2.4948556E-024
4654.6743 2.5056023E-021 2.5025231E-024 2.5025219E-024
4668.9914 2.5248368E-021 2.5102135E-024 2.5102122E-024
4683.3526 2.5443005E-021 2.517928E-024 2.5179268E-024
4697.7579 2.5639961E-021 2.5256667E-024 2.5256655E-024
4712.2075 2.5839264E-021 2.5334298E-024 2.5334286E-024
4726.7016 2.604094E-021 2.5412172E-024 2.541216E-024
4741.2403 2.6245017E-021 2.5490291E-024 2.5490279E-024
4755.8236 2.6451521E-021 2.5568656E-024 2.5568644E-024
4770.4519 2.6660481E-021 2.5647266E-024 2.5647254E-024
4785.1251 2.6871925E-021 2.5726124E-024 2.5726112E-024
4799.8435 2.7085881E-021 2.5805229E-024 2.5805217E-024
4814.6071 2.7302377E-021 2.5884583E-024 2.5884571E-024
4829.4162 2.7521441E-021 2.5964186E-024 2.5964174E-024
4844.2708 2.7743104E-021 2.6044039E-024 2.6044028E-024
4859.1711 2.7967393E-021 2.6124144E-024 2.6124132E-024
4874.1172 2.8194339E-021 2.62045E-024 2.6204489E-024
4889.1093 2.8423971E-021 2.6285109E-024 2.6285097E-024
4904.1475 2.8656319E-021 2.6365971E-024 2.636596E-024
4919.2319 2.8891413E-021 2.6447087E-024 2.6447076E-024
4934.3628 2.9129283E-021 2.6528459E-024 2.6528448E-024
4949.5402 2.9369961E-021 2.6610086E-024 2.6610075E-024
4964.7643 2.9613478E-021 2.669197E-024 2.6691959E-024
4980.0352 2.9859864E-021 2.6774112E-024 2.6774101E-024
4995.3531 3.010915E-021 2.6856511E-024 2.6856501E-024
5010.7181 3.036137E-021 2.6939171E-024 2.693916E-024
5026.1303 3.0616555E-021 2.702209E-024 2.7022079E-024
5041.59 3.0874737E-021 2.7105279E-024 2.7105269E-024
5057.0972 3.1135948E-021 2.7188712E-024 2.7188701E-024
5072.6521 3.1400222E-021 2.7272416E-024 2.7272406E-024
5088.2549 3.1667593E-021 2.7356384E-024 2.7356373E-024
5103.9056 3.1938092E-021 2.7440616E-024 2.7440606E-024
5119.6045 3.2211755E-021 2.7525113E-024 2.7525103E-024
5135.3517 3.2488615E-021 2.7609876E-024 2.7609866E-024
5151.1473 3.2768706E-021 2.7694906E-024 2.7694896E-024
5166.9915 3.3052064E-021 2.7780204E-024 2.7780194E-024
5182.8844 3.3338722E-021 2.786577E-024 2.7865761E-024
5198.8262 3.3628717E-021 2.7951606E-024 2.7951597E-024
5214.8171 3.3922084E-021 2.8037712E-024 2.8037703E-024
5230.8571 3.4218858E-021 2.812409E-024 2.812408E-024
5246.9465 3.4519077E-021 2.821074E-024 2.821073E-024
5263.0854 3.4822776E-021 2.8297662E-024 2.8297653E-024
5279.2739 3.5129992E-021 2.8384859E-024 2.8384849E-024
5295.5122 3.5440762E-021 2.847233E-024 2.8472321E-024
5311.8004 3.5755125E-021 2.8560077E-024 2.8560068E-024
5328.1387 3.6073117E-021 2.8648101E-024 2.8648091E-024
5344.5273 3.6394777E-021 2.8736402E-024 2.8736393E-024
5360.9663 3.6720143E-021 2.8824981E-024 2.8824972E-024
5377.4559 3.7049254E-021 2.891384E-024 2.8913831E-024
5393.9962 3.7382149E-021 2.9002979E-024 2.900297E-024
5410.5874 3.7718868E-021 2.9092399E-024 2.9092391E-024
5427.2296 3.8059451E-021 2.9182102E-024 2.9182093E-024
5443.923 3.8403938E-021 2.9272087E-024 2.9272078E-024
5460.6677 3.8752368E-021 2.9362358E-024 2.936235E-024
5477.4639 3.9104785E-021 2.945291E-024 2.9452902E-024
5494.3118 3.9461227E-021 2.954375E-024 2.9543742E-024
5511.2116 3.9821738E-021 2.9634877E-024 2.9634869E-024
5528.1633 4.018636E-021 2.9726291E-024 2.9726283E-024
5545.1671 4.0555134E-021 2.9817994E-024 2.9817986E-024
5562.2233 4.0928103E-021 2.9909987E-024 2.9909979E-024
5579.3319 4.1305311E-021 3.000227E-024 3.0002262E-024
5596.4931 4.1686802E-021 3.0094845E-024 3.0094837E-024
5613.7071 4.2072619E-021 3.0187712E-024 3.0187704E-024
5630.9741 4.2462806E-021 3.0280873E-024 3.0280865E-024
5648.2942 4.2857409E-021 3.0374328E-024 3.037432E-024
5665.6675 4.3256472E-021 3.0468078E-024 3.0468071E-024
5683.0943 4.3660041E-021 3.0562125E-024 3.0562118E-024
5700.5747 4.4068163E-021 3.0656469E-024 3.0656462E-024
5718.1088 4.4480883E-021 3.0751112E-024 3.0751104E-024
5735.6969 4.4898249E-021 3.0846054E-024 3.0846046E-024
5753.3391 4.5320307E-021 3.0941296E-024 3.0941289E-024
5771.0356 4.5747106E-021 3.1036839E-024 3.1036832E-024
5788.7865 4.6178693E-021 3.1132685E-024 3.1132678E-024
5806.5919 4.6615117E-021 3.1228834E-024 3.1228827E-024
5824.4522 4.7056428E-021 3.1325288E-024 3.1325281E-024
5842.3674 4.7502674E-021 3.1422049E-024 3.1422042E-024
5860.3377 4.7953906E-021 3.1519116E-024 3.1519109E-024
5878.3632 4.8410174E-021 3.1616491E-024 3.1616484E-024
5896.4443 4.8871529E-021 3.1714173E-024 3.1714167E-024
5914.5809 4.9338022E-021 3.1812166E-024 3.1812159E-024
5932.7733 4.9809705E-021 3.1910469E-024 3.1910462E-024
5951.0217 5.028663E-021 3.2009083E-024 3.2009077E-024
5969.3262 5.076885E-021 3.2108011E-024 3.2108004E-024
5987.687 5.1256419E-021 3.2207251E-024 3.2207245E-024
6006.1042 5.174939E-021 3.2306807E-024 3.2306801E-024
6024.5781 5.2247818E-021 3.2406678E-024 3.2406672E-024
6043.1089 5.2751757E-021 3.2506866E-024 3.250686E-024
6061.6966 5.3261262E-021 3.2607372E-024 3.2607366E-024
6080.3416 5.377639E-021 3.2708197E-024 3.2708191E-024
6099.0438 5.4297196E-021 3.2809342E-024 3.2809336E-024
6117.8036 5.4823738E-021 3.2910809E-024 3.2910803E-024
6136.6211 5.5356073E-021 3.3012597E-024 3.3012591E-024
6155.4965 5.5894258E-021 3.3114709E-024 3.3114703E-024
6174.4299 5.6438353E-021 3.3217145E-024 3.3217139E-024
6193.4216 5.6988416E-021 3.3319907E-024 3.3319901E-024
6212.4717 5.7544508E-021 3.3422995E-024 3.3422989E-024
6231.5804 5.8106687E-021 3.3526411E-024 3.3526406E-024
6250.7478 5.8675015E-021 3.3630156E-024 3.3630151E-024
6269.9742 5.9249553E-021 3.3734231E-024 3.3734226E-024
6289.2598 5.9830364E-021 3.3838637E-024 3.3838632E-024
6308.6046 6.0417508E-021 3.3943376E-024 3.394337E-024
6328.009 6.101105E-021 3.4048447E-024 3.4048442E-024
6347.4731 6.1611053E-021 3.4153853E-024 3.4153848E-024
6366.997 6.2217582E-021 3.4259595E-024 3.425959E-024
6386.581 6.28307E-021 3.4365674E-024 3.4365669E-024
6406.2252 6.3450474E-021 3.447209E-024 3.4472085E-024
6425.9298 6.407697E-021 3.4578846E-024 3.4578841E-024
6445.6951 6.4710255E-021 3.4685942E-024 3.4685937E-024
6465.5211 6.5350395E-021 3.479338E-024 3.4793375E-024
6485.4081 6.5997459E-021 3.490116E-024 3.4901155E-024
6505.3563 6.6651515E-021 3.5009284E-024 3.5009279E-024
6525.3659 6.7312633E-021 3.5117754E-024 3.5117749E-024
6545.437 6.7980882E-021 3.5226569E-024 3.5226564E-024
6565.5698 6.8656334E-021 3.5335732E-024 3.5335727E-024
6585.7646 6.933906E-021 3.5445243E-024 3.5445239E-024
6606.0215 7.0029131E-021 3.5555105E-024 3.55551E-024
6626.3406 7.072662E-021 3.5665317E-024 3.5665313E-024
6646.7223 7.1431601E-021 3.5775882E-024 3.5775877E-024
6667.1667 7.2144147E-021 3.58868E-024 3.5886796E-024
6687.674 7.2864334E-021 3.5998073E-024 3.5998069E-024
6708.2443 7.3592236E-021 3.6109703E-024 3.6109698E-024
6728.8779 7.4327931E-021 3.6221689E-024 3.6221685E-024
6749.575 7.5071495E-021 3.6334034E-024 3.633403E-024
6770.3357 7.5823005E-021 3.6446739E-024 3.6446735E-024
6791.1603 7.658254E-021 3.6559805E-024 3.65598E-024
6812.0489 7.735018E-021 3.6673233E-024 3.6673229E-024
6833.0018 7.8126004E-021 3.6787025E-024 3.678702E-024
6854.0192 7.8910092E-021 3.6901181E-024 3.6901177E-024
6875.1012 7.9702527E-021 3.7015704E-024 3.70157E-024
6896.248 8.0503391E-021 3.7130595E-024 3.7130591E-024
6917.4599 8.1312766E-021 3.7245854E-024 3.724585E-024
6938.737 8.2130736E-021 3.7361483E-024 3.7361479E-024
6960.0796 8.2957387E-021 3.7477484E-024 3.747748E-024
6981.4878 8.3792803E-021 3.7593858E-024 3.7593854E-024
7002.9619 8.4637071E-021 3.7710605E-024 3.7710602E-024
7024.502 8.5490278E-021 3.7827729E-024 3.7827725E-024
7046.1083 8.6352512E-021 3.7945229E-024 3.7945225E-024
7067.7812 8.7223861E-021 3.8063107E-024 3.8063103E-024
7089.5207 8.8104416E-021 3.8181365E-024 3.8181361E-024
7111.327 8.8994266E-021 3.8300003E-024 3.83E-024
7133.2004 8.9893504E-021 3.8419024E-024 3.8419021E-024
7155.1412 9.0802221E-021 3.8538429E-024 3.8538426E-024
7177.1494 9.172051E-021 3.8658219E-024 3.8658215E-024
7199.2252 9.2648467E-021 3.8778395E-024 3.8778392E-024
7221.369 9.3586184E-021 3.8898959E-024 3.8898956E-024
7243.5809 9.453376E-021 3.9019913E-024 3.9019909E-024
7265.8612 9.5491289E-021 3.9141257E-024 3.9141254E-024
7288.2099 9.645887E-021 3.9262993E-024 3.926299E-024
7310.6274 9.7436602E-021 3.9385123E-024 3.938512E-024
7333.1139 9.8424584E-021 3.9507648E-024 3.9507645E-024
7355.6695 9.9422917E-021 3.963057E-024 3.9630567E-024
7378.2945 1.004317E-020 3.975389E-024 3.9753886E-024
7400.9891 1.0145104E-020 3.9877609E-024 3.9877606E-024
7423.7535 1.0248104E-020 4.0001729E-024 4.0001726E-024
7446.5879 1.035218E-020 4.0126251E-024 4.0126248E-024
7469.4925 1.0457343E-020 4.0251178E-024 4.0251175E-024
7492.4676 1.0563603E-020 4.037651E-024 4.0376507E-024
7515.5134 1.0670972E-020 4.0502249E-024 4.0502246E-024
7538.63 1.077946E-020 4.0628397E-024 4.0628394E-024
7561.8178 1.0889078E-020 4.0754955E-024 4.0754952E-024
7585.0769 1.0999837E-020 4.0881924E-024 4.0881921E-024
7608.4075 1.1111748E-020 4.1009307E-024 4.1009304E-024
7631.8099 1.1224823E-020 4.1137104E-024 4.1137102E-024
7655.2842 1.1339072E-020 4.1265318E-024 4.1265316E-024
7678.8308 1.1454509E-020 4.139395E-024 4.1393948E-024
7702.4498 1.1571143E-020 4.1523002E-024 4.1522999E-024
7726.1414 1.1688987E-020 4.1652475E-024 4.1652472E-024
7749.906 1.1808053E-020 4.178237E-024 4.1782367E-024
7773.7436 1.1928353E-020 4.191269E-024 4.1912688E-024
7797.6545 1.2049898E-020 4.2043436E-024 4.2043434E-024
7821.639 1.2172701E-020 4.217461E-024 4.2174608E-024
7845.6972 1.2296774E-020 4.2306214E-024 4.2306211E-024
7869.8295 1.242213E-020 4.2438248E-024 4.2438246E-024
7894.0359 1.2548781E-020 4.2570716E-024 4.2570713E-024
7918.3169 1.267674E-020 4.2703618E-024 4.2703615E-024
7942.6725 1.2806019E-020 4.2836956E-024 4.2836954E-024
7967.103 1.2936632E-020 4.2970733E-024 4.297073E-024
7991.6087 1.3068591E-020 4.3104949E-024 4.3104946E-024
8016.1898 1.320191E-020 4.3239606E-024 4.3239604E-024
8040.8464 1.3336601E-020 4.3374707E-024 4.3374705E-024
8065.5789 1.347268E-020 4.3510254E-024 4.3510251E-024
8090.3875 1.3610158E-020 4.3646247E-024 4.3646244E-024
8115.2724 1.3749049E-020 4.3782688E-024 4.3782686E-024
8140.2338 1.3889368E-020 4.3919581E-024 4.3919579E-024
8165.272 1.4031129E-020 4.4056926E-024 4.4056923E-024
8190.3872 1.4174344E-020 4.4194725E-024 4.4194723E-024
8215.5797 1.4319029E-020 4.433298E-024 4.4332978E-024
8240.8496 1.4465199E-020 4.4471693E-024 4.4471691E-024
8266.1973 1.4612866E-020 4.4610866E-024 4.4610864E-024
8291.623 1.4762047E-020 4.4750502E-024 4.4750499E-024
8317.1268 1.4912755E-020 4.48906E-024 4.4890598E-024
8342.7091 1.5065006E-020 4.5031165E-024 4.5031163E-024
8368.3701 1.5218814E-020 4.5172198E-024 4.5172196E-024
8394.11 1.5374196E-020 4.53137E-024 4.5313698E-024
8419.9291 1.5531166E-020 4.5455674E-024 4.5455672E-024
8445.8276 1.5689739E-020 4.5598122E-024 4.559812E-024
8471.8058 1.5849932E-020 4.5741046E-024 4.5741044E-024
8497.8639 1.601176E-020 4.5884447E-024 4.5884446E-024
8524.0021 1.6175239E-020 4.6028329E-024 4.6028327E-024
8550.2207 1.6340385E-020 4.6172693E-024 4.6172691E-024
8576.52 1.6507215E-020 4.6317541E-024 4.6317539E-024
8602.9001 1.6675744E-020 4.6462876E-024 4.6462874E-024
8629.3614 1.684599E-020 4.6608699E-024 4.6608697E-024
8655.9041 1.7017969E-020 4.6755013E-024 4.6755011E-024
8682.5285 1.7191698E-020 4.690182E-024 4.6901818E-024
8709.2347 1.7367193E-020 4.7049122E-024 4.704912E-024
8736.0231 1.7544473E-020 4.7196922E-024 4.719692E-024
8762.8938 1.7723555E-020 4.7345221E-024 4.7345219E-024
8789.8472 1.7904455E-020 4.7494023E-024 4.7494021E-024
8816.8836 1.8087193E-020 4.7643329E-024 4.7643327E-024
8844.003 1.8271785E-020 4.7793142E-024 4.779314E-024
8871.2059 1.8458249E-020 4.7943464E-024 4.7943462E-024
8898.4925 1.8646605E-020 4.8094297E-024 4.8094296E-024
8925.863 1.883687E-020 4.8245645E-024 4.8245644E-024
8953.3177 1.9029063E-020 4.839751E-024 4.8397508E-024
8980.8568 1.9223202E-020 4.8549893E-024 4.8549892E-024
9008.4807 1.9419307E-020 4.8702798E-024 4.8702797E-024
9036.1895 1.9617397E-020 4.8856228E-024 4.8856226E-024
9063.9835 1.9817491E-020 4.9010184E-024 4.9010182E-024
9091.863 2.0019608E-020 4.9164669E-024 4.9164668E-024
9119.8283 2.0223768E-020 4.9319687E-024 4.9319685E-024
9147.8796 2.0429991E-020 4.9475239E-024 4.9475238E-024
9176.0172 2.0638297E-020 4.9631329E-024 4.9631328E-024
9204.2413 2.0848707E-020 4.978796E-024 4.9787958E-024
9232.5522 2.106124E-020 4.9945133E-024 4.9945132E-024
9260.9503 2.1275917E-020 5.0102852E-024 5.0102851E-024
9289.4356 2.149276E-020 5.0261121E-024 5.0261119E-024
9318.0086 2.1711788E-020 5.0419941E-024 5.0419939E-024
9346.6695 2.1933025E-020 5.0579316E-024 5.0579314E-024
9375.4185 2.2156489E-020 5.0739249E-024 5.0739247E-024
9404.256 2.2382205E-020 5.0899742E-024 5.0899741E-024
9433.1821 2.2610192E-020 5.10608E-024 5.1060799E-024
9462.1973 2.2840474E-020 5.1222425E-024 5.1222424E-024
9491.3016 2.3073073E-020 5.138462E-024 5.1384619E-024
9520.4955 2.330801E-020 5.1547389E-024 5.1547388E-024
9549.7792 2.354531E-020 5.1710735E-024 5.1710734E-024
9579.153 2.3784994E-020 5.1874662E-024 5.187466E-024
9608.6171 2.4027085E-020 5.2039172E-024 5.2039171E-024
9638.1718 2.4271608E-020 5.220427E-024 5.2204268E-024
9667.8175 2.4518586E-020 5.2369958E-024 5.2369957E-024
9697.5543 2.4768042E-020 5.2536241E-024 5.253624E-024
9727.3826 2.5020001E-020 5.2703122E-024 5.2703121E-024
9757.3027 2.5274487E-020 5.2870605E-024 5.2870604E-024
9787.3147 2.5531524E-020 5.3038694E-024 5.3038693E-024
9817.4191 2.5791136E-020 5.3207392E-024 5.3207391E-024
9847.6161 2.605335E-020 5.3376705E-024 5.3376703E-024
9877.906 2.631819E-020 5.3546634E-024 5.3546633E-024
9908.289 2.6585682E-020 5.3717186E-024 5.3717185E-024
9938.7655 2.6855851E-020 5.3888364E-024 5.3888363E-024
9969.3357 2.7128723E-020 5.4060172E-024 5.4060171E-024
10000 2.7404325E-020 5.4232615E-024 5.4232613E-024
