Low frequency,SR785 noise (V/sqrt(Hz)),0V output noise (V/sqrt(Hz)),HV output noise (V/sqrt(Hz)),Mid frequency,SR785 noise (V/sqrt(Hz)),0V output noise (V/sqrt(Hz)),HV output noise (V/sqrt(Hz)),High frequency,SR785 noise (V/sqrt(Hz)),0V output noise (V/sqrt(Hz)),HV output noise (V/sqrt(Hz)),
1.757500e+02,9.958036e-09,6.939880e-08,1.856722e-07,2.812000e+03,8.354341e-09,6.017169e-08,1.267139e-07,8.998400e+04,8.286538e-09,1.111710e-07,1.384734e-07,
1.760000e+02,7.624924e-09,6.121657e-08,2.012886e-07,2.816000e+03,7.667656e-09,6.071835e-08,1.236816e-07,9.011200e+04,8.277335e-09,1.011934e-07,1.170608e-07,
1.762500e+02,6.178623e-09,5.668063e-08,1.854672e-07,2.820000e+03,7.419452e-09,5.642561e-08,1.348756e-07,9.024000e+04,8.168885e-09,1.018078e-07,1.116925e-07,
1.765000e+02,7.597647e-09,5.958356e-08,1.788214e-07,2.824000e+03,7.900048e-09,5.436789e-08,1.376886e-07,9.036800e+04,8.272139e-09,1.036748e-07,1.117127e-07,
1.767500e+02,9.777948e-09,5.918551e-08,1.826981e-07,2.828000e+03,8.399943e-09,5.670049e-08,1.332945e-07,9.049600e+04,8.340502e-09,1.034502e-07,1.110806e-07,
1.770000e+02,9.763508e-09,5.406235e-08,1.512353e-07,2.832000e+03,8.805995e-09,5.871347e-08,1.236002e-07,9.062400e+04,8.284464e-09,1.048937e-07,1.134105e-07,
1.772500e+02,8.856921e-09,5.419583e-08,1.304480e-07,2.836000e+03,9.245877e-09,5.956368e-08,1.166104e-07,9.075200e+04,8.213096e-09,1.246411e-07,1.385435e-07,
1.775000e+02,7.999096e-09,6.312293e-08,1.311921e-07,2.840000e+03,9.045177e-09,5.657381e-08,1.250207e-07,9.088000e+04,8.172886e-09,1.538450e-07,1.701063e-07,
1.777500e+02,7.981813e-09,6.557037e-08,1.370131e-07,2.844000e+03,8.174232e-09,6.147967e-08,1.301916e-07,9.100800e+04,8.206804e-09,1.471284e-07,1.687836e-07,
1.780000e+02,8.554990e-09,6.398940e-08,1.542688e-07,2.848000e+03,8.483248e-09,7.192987e-08,1.362666e-07,9.113600e+04,8.309625e-09,1.194942e-07,1.382214e-07,
1.782500e+02,8.634768e-09,6.302929e-08,1.567576e-07,2.852000e+03,9.143872e-09,6.816956e-08,1.340337e-07,9.126400e+04,8.238529e-09,1.083797e-07,1.176528e-07,
1.785000e+02,8.402010e-09,5.382242e-08,1.563978e-07,2.856000e+03,9.343417e-09,6.390697e-08,1.250310e-07,9.139200e+04,8.331806e-09,1.092719e-07,1.115690e-07,
1.787500e+02,8.112378e-09,5.341597e-08,1.488195e-07,2.860000e+03,8.785772e-09,6.082371e-08,1.229197e-07,9.152000e+04,8.468804e-09,1.085441e-07,1.091246e-07,
1.790000e+02,7.530857e-09,6.275611e-08,1.413352e-07,2.864000e+03,7.913748e-09,6.222527e-08,1.301349e-07,9.164800e+04,8.444830e-09,1.021473e-07,1.126893e-07,
1.792500e+02,8.863537e-09,6.458414e-08,1.655759e-07,2.868000e+03,7.770613e-09,6.120119e-08,1.421482e-07,9.177600e+04,8.414269e-09,1.005404e-07,1.164287e-07,
1.795000e+02,9.206572e-09,6.828260e-08,1.892605e-07,2.872000e+03,8.195909e-09,5.891890e-08,1.434335e-07,9.190400e+04,8.450284e-09,1.005149e-07,1.155667e-07,
1.797500e+02,9.077253e-09,7.234911e-08,1.904502e-07,2.876000e+03,8.158899e-09,6.324877e-08,1.388338e-07,9.203200e+04,8.591343e-09,9.606652e-08,1.133097e-07,
1.800000e+02,1.038049e-08,7.453786e-08,1.815479e-07,2.880000e+03,8.701560e-09,6.565588e-08,1.308682e-07,9.216000e+04,8.537105e-09,9.187114e-08,1.073340e-07,
1.802500e+02,9.773204e-09,7.649695e-08,1.707015e-07,2.884000e+03,8.685772e-09,6.354781e-08,1.253181e-07,9.228800e+04,8.432007e-09,8.843958e-08,1.007090e-07,
1.805000e+02,8.615998e-09,7.299477e-08,1.600092e-07,2.888000e+03,7.984565e-09,5.754295e-08,1.254172e-07,9.241600e+04,8.528786e-09,8.378040e-08,9.668651e-08,
1.807500e+02,9.066933e-09,6.275005e-08,1.669613e-07,2.892000e+03,7.827608e-09,6.333508e-08,1.339164e-07,9.254400e+04,8.630143e-09,8.146502e-08,9.336392e-08,
1.810000e+02,8.745254e-09,5.802888e-08,1.506159e-07,2.896000e+03,7.931650e-09,9.891011e-08,1.616711e-07,9.267200e+04,8.578900e-09,8.074266e-08,8.415535e-08,
1.812500e+02,8.083198e-09,6.130159e-08,1.421874e-07,2.900000e+03,8.070712e-09,1.008147e-07,1.804434e-07,9.280000e+04,8.610456e-09,7.895677e-08,7.659309e-08,
1.815000e+02,8.668985e-09,6.603275e-08,1.662723e-07,2.904000e+03,8.368938e-09,6.771898e-08,1.509786e-07,9.292800e+04,8.650045e-09,7.591618e-08,7.507955e-08,
1.817500e+02,9.209767e-09,6.189045e-08,1.560436e-07,2.908000e+03,8.665064e-09,5.761167e-08,1.263541e-07,9.305600e+04,8.477159e-09,7.540645e-08,7.587510e-08,
1.820000e+02,9.054697e-09,5.486809e-08,1.473371e-07,2.912000e+03,8.010521e-09,6.003826e-08,1.143708e-07,9.318400e+04,8.328020e-09,7.618757e-08,7.663860e-08,
1.822500e+02,9.518386e-09,5.999081e-08,1.769906e-07,2.916000e+03,7.302571e-09,6.289656e-08,1.126384e-07,9.331200e+04,8.323303e-09,7.956132e-08,7.702445e-08,
1.825000e+02,9.967094e-09,6.530897e-08,1.808004e-07,2.920000e+03,7.836483e-09,6.470472e-08,1.184329e-07,9.344000e+04,8.324108e-09,7.912323e-08,7.532743e-08,
1.827500e+02,9.558812e-09,6.981885e-08,1.543239e-07,2.924000e+03,8.193947e-09,6.351991e-08,1.229338e-07,9.356800e+04,8.365594e-09,7.803906e-08,7.537616e-08,
1.830000e+02,9.557153e-09,6.942441e-08,1.383652e-07,2.928000e+03,7.275696e-09,6.147130e-08,1.260189e-07,9.369600e+04,8.514826e-09,8.100078e-08,7.892349e-08,
1.832500e+02,9.747549e-09,5.705075e-08,1.581536e-07,2.932000e+03,7.660975e-09,5.998963e-08,1.332880e-07,9.382400e+04,8.484999e-09,8.665778e-08,8.563880e-08,
1.835000e+02,9.239504e-09,4.885088e-08,1.523422e-07,2.936000e+03,8.308147e-09,5.810641e-08,1.378214e-07,9.395200e+04,8.419185e-09,1.016079e-07,9.988588e-08,
1.837500e+02,9.150782e-09,4.952861e-08,1.357343e-07,2.940000e+03,8.298775e-09,6.054566e-08,1.404818e-07,9.408000e+04,8.429286e-09,1.323409e-07,1.230241e-07,
1.840000e+02,8.169979e-09,5.852072e-08,1.486900e-07,2.944000e+03,8.390394e-09,6.716915e-08,1.325638e-07,9.420800e+04,8.397656e-09,1.738138e-07,1.567648e-07,
1.842500e+02,6.582254e-09,6.233365e-08,1.565099e-07,2.948000e+03,8.491728e-09,7.042615e-08,1.314331e-07,9.433600e+04,8.364382e-09,2.186034e-07,1.971133e-07,
1.845000e+02,6.416535e-09,6.436871e-08,1.610691e-07,2.952000e+03,9.163330e-09,6.431333e-08,1.402082e-07,9.446400e+04,8.395978e-09,2.657264e-07,2.423235e-07,
1.847500e+02,8.081068e-09,6.708698e-08,1.489213e-07,2.956000e+03,9.277930e-09,5.988066e-08,1.399105e-07,9.459200e+04,8.333966e-09,3.200094e-07,2.887821e-07,
1.850000e+02,9.545513e-09,7.420356e-08,1.307092e-07,2.960000e+03,9.207907e-09,5.849387e-08,1.393218e-07,9.472000e+04,8.177464e-09,3.801697e-07,3.437272e-07,
1.852500e+02,8.937847e-09,7.573893e-08,1.327401e-07,2.964000e+03,9.247928e-09,5.684510e-08,1.308682e-07,9.484800e+04,8.141843e-09,4.497476e-07,4.083934e-07,
1.855000e+02,7.720454e-09,6.103095e-08,1.574882e-07,2.968000e+03,8.646494e-09,5.506543e-08,1.142205e-07,9.497600e+04,8.212952e-09,5.180165e-07,4.680244e-07,
1.857500e+02,7.135541e-09,5.381190e-08,1.717183e-07,2.972000e+03,8.374692e-09,5.615405e-08,1.067670e-07,9.510400e+04,8.304991e-09,5.588612e-07,5.049407e-07,
1.860000e+02,7.741676e-09,5.653289e-08,1.741364e-07,2.976000e+03,9.072470e-09,6.205715e-08,1.162476e-07,9.523200e+04,8.502942e-09,5.701612e-07,5.148813e-07,
1.862500e+02,7.822556e-09,5.776406e-08,1.524714e-07,2.980000e+03,8.847532e-09,6.339582e-08,1.293890e-07,9.536000e+04,8.691133e-09,5.204147e-07,4.668066e-07,
1.865000e+02,7.373017e-09,6.962005e-08,1.456289e-07,2.984000e+03,8.353589e-09,6.108323e-08,1.253774e-07,9.548800e+04,8.530809e-09,4.368892e-07,3.926991e-07,
1.867500e+02,8.777461e-09,7.594245e-08,1.576695e-07,2.988000e+03,8.107410e-09,6.048241e-08,1.211128e-07,9.561600e+04,8.195243e-09,3.260468e-07,2.910016e-07,
1.870000e+02,8.859548e-09,6.639669e-08,1.704464e-07,2.992000e+03,7.457102e-09,6.630475e-08,1.229142e-07,9.574400e+04,8.038945e-09,2.576173e-07,2.272338e-07,
1.872500e+02,8.427750e-09,5.440408e-08,1.830270e-07,2.996000e+03,7.339498e-09,8.677413e-08,1.340224e-07,9.587200e+04,8.054176e-09,2.823436e-07,2.503695e-07,
1.875000e+02,9.120850e-09,6.826124e-08,1.914576e-07,3.000000e+03,7.761097e-09,9.322083e-08,1.400674e-07,9.600000e+04,8.212266e-09,3.728140e-07,3.453595e-07,
1.877500e+02,8.867216e-09,7.707860e-08,1.927207e-07,3.004000e+03,8.435082e-09,7.045771e-08,1.255192e-07,9.612800e+04,8.219032e-09,4.699756e-07,4.381738e-07,
1.880000e+02,7.897047e-09,6.940330e-08,1.822241e-07,3.008000e+03,8.554427e-09,6.164623e-08,1.209072e-07,9.625600e+04,8.243741e-09,5.090639e-07,4.700277e-07,
1.882500e+02,7.806512e-09,6.313596e-08,1.673994e-07,3.012000e+03,8.254102e-09,6.431679e-08,1.244052e-07,9.638400e+04,8.383506e-09,4.348510e-07,3.859556e-07,
1.885000e+02,8.511274e-09,5.945078e-08,1.658916e-07,3.016000e+03,8.246982e-09,6.684757e-08,1.160181e-07,9.651200e+04,8.433434e-09,3.449362e-07,2.992756e-07,
1.887500e+02,8.863906e-09,6.465167e-08,1.527737e-07,3.020000e+03,8.327545e-09,6.714320e-08,1.114373e-07,9.664000e+04,8.395075e-09,2.886221e-07,2.535963e-07,
1.890000e+02,8.364382e-09,6.709803e-08,1.584223e-07,3.024000e+03,7.701118e-09,6.616033e-08,1.174518e-07,9.676800e+04,8.362931e-09,3.947525e-07,3.546394e-07,
1.892500e+02,7.795942e-09,5.724897e-08,1.809435e-07,3.028000e+03,7.671934e-09,6.870630e-08,1.267562e-07,9.689600e+04,8.361150e-09,4.370686e-07,3.907413e-07,
1.895000e+02,9.207502e-09,5.913335e-08,1.674215e-07,3.032000e+03,8.112575e-09,6.511480e-08,1.288720e-07,9.702400e+04,8.205506e-09,4.358529e-07,3.798851e-07,
1.897500e+02,9.046508e-09,6.035431e-08,1.640063e-07,3.036000e+03,8.589985e-09,6.135587e-08,1.315717e-07,9.715200e+04,8.085720e-09,3.730183e-07,3.023575e-07,
1.900000e+02,8.181757e-09,6.310075e-08,1.652967e-07,3.040000e+03,8.628911e-09,6.346023e-08,1.307853e-07,9.728000e+04,8.252054e-09,5.209613e-07,3.677823e-07,
1.902500e+02,8.820278e-09,5.721648e-08,1.653782e-07,3.044000e+03,7.637308e-09,6.382962e-08,1.260762e-07,9.740800e+04,8.365337e-09,7.287553e-07,5.196417e-07,
1.905000e+02,8.506678e-09,5.155386e-08,1.546647e-07,3.048000e+03,7.544976e-09,5.732545e-08,1.339395e-07,9.753600e+04,8.424696e-09,7.617778e-07,5.484141e-07,
1.907500e+02,7.353937e-09,5.523528e-08,1.422325e-07,3.052000e+03,8.229994e-09,5.629659e-08,1.325158e-07,9.766400e+04,8.510041e-09,7.131899e-07,5.133859e-07,
1.910000e+02,7.478896e-09,5.660146e-08,1.418822e-07,3.056000e+03,8.406070e-09,6.124434e-08,1.272576e-07,9.779200e+04,8.490125e-09,5.336908e-07,3.901245e-07,
1.912500e+02,8.384279e-09,5.972504e-08,1.580770e-07,3.060000e+03,8.432100e-09,6.082230e-08,1.318026e-07,9.792000e+04,8.401234e-09,4.160110e-07,3.465922e-07,
1.915000e+02,8.162520e-09,5.812696e-08,1.791207e-07,3.064000e+03,8.092362e-09,5.956420e-08,1.264104e-07,9.804800e+04,8.479375e-09,4.356352e-07,3.886022e-07,
1.917500e+02,9.663811e-09,6.250156e-08,2.030268e-07,3.068000e+03,7.769470e-09,6.096531e-08,1.201583e-07,9.817600e+04,8.538587e-09,3.455803e-07,3.083698e-07,
1.920000e+02,1.066006e-08,7.092690e-08,2.232238e-07,3.072000e+03,8.111345e-09,6.401321e-08,1.257816e-07,9.830400e+04,8.482075e-09,3.259584e-07,2.865133e-07,
1.922500e+02,1.030925e-08,6.897523e-08,1.846577e-07,3.076000e+03,8.403762e-09,5.963972e-08,1.298741e-07,9.843200e+04,8.365778e-09,3.771563e-07,3.405308e-07,
1.925000e+02,9.874833e-09,6.021961e-08,1.544319e-07,3.080000e+03,8.679119e-09,5.630462e-08,1.281010e-07,9.856000e+04,8.408673e-09,3.725427e-07,3.348912e-07,
1.927500e+02,9.463387e-09,5.678023e-08,1.710326e-07,3.084000e+03,8.776806e-09,6.201683e-08,1.284864e-07,9.868800e+04,8.478964e-09,3.892504e-07,3.393067e-07,
1.930000e+02,7.979814e-09,5.739605e-08,1.927981e-07,3.088000e+03,8.436508e-09,6.816433e-08,1.290784e-07,9.881600e+04,8.535606e-09,3.605198e-07,3.230549e-07,
1.932500e+02,6.720434e-09,5.357262e-08,1.813921e-07,3.092000e+03,7.736152e-09,7.516467e-08,1.345780e-07,9.894400e+04,8.457246e-09,3.540675e-07,3.213191e-07,
1.935000e+02,8.150054e-09,4.696310e-08,1.544807e-07,3.096000e+03,8.001011e-09,9.539876e-08,1.479586e-07,9.907200e+04,8.383800e-09,4.442294e-07,3.923121e-07,
1.937500e+02,9.143390e-09,5.109297e-08,1.592585e-07,3.100000e+03,8.292836e-09,1.019166e-07,1.560150e-07,9.920000e+04,8.395517e-09,4.163935e-07,3.755530e-07,
1.940000e+02,8.253831e-09,5.579709e-08,1.679108e-07,3.104000e+03,8.154958e-09,7.875919e-08,1.342755e-07,9.932800e+04,8.512695e-09,3.564926e-07,3.241236e-07,
1.942500e+02,6.876086e-09,5.380570e-08,1.469542e-07,3.108000e+03,8.486919e-09,6.494180e-08,1.333858e-07,9.945600e+04,8.640079e-09,5.117814e-07,4.474479e-07,
1.945000e+02,7.871960e-09,5.697513e-08,1.121646e-07,3.112000e+03,8.992339e-09,6.622225e-08,1.439899e-07,9.958400e+04,8.752266e-09,6.164474e-07,5.700147e-07,
1.947500e+02,9.224907e-09,6.687995e-08,1.045020e-07,3.116000e+03,8.453068e-09,6.703146e-08,1.364506e-07,9.971200e+04,8.828106e-09,5.910161e-07,6.182449e-07,
1.950000e+02,1.059568e-08,8.012105e-08,1.548308e-07,3.120000e+03,7.940189e-09,6.294381e-08,1.244142e-07,9.984000e+04,8.690847e-09,6.479757e-07,6.628801e-07,
1.952500e+02,9.426862e-09,7.982032e-08,1.517868e-07,3.124000e+03,8.153777e-09,6.111685e-08,1.240426e-07,9.996800e+04,8.388810e-09,9.263344e-07,8.350517e-07,
1.955000e+02,9.131411e-09,7.519546e-08,1.424837e-07,3.128000e+03,8.166105e-09,6.089621e-08,1.290158e-07,1.000960e+05,8.268398e-09,1.208571e-06,1.067014e-06,
1.957500e+02,8.579296e-09,6.645153e-08,1.793228e-07,3.132000e+03,8.469958e-09,5.972110e-08,1.276014e-07,1.002240e+05,8.382623e-09,1.270512e-06,1.135444e-06,
1.960000e+02,7.769025e-09,6.515943e-08,2.054044e-07,3.136000e+03,8.805280e-09,5.915815e-08,1.301417e-07,1.003520e+05,8.345650e-09,1.065572e-06,9.645504e-07,
1.962500e+02,8.602425e-09,6.349578e-08,1.939314e-07,3.140000e+03,8.202318e-09,5.934584e-08,1.408503e-07,1.004800e+05,8.324949e-09,7.512235e-07,6.874373e-07,
1.965000e+02,8.546484e-09,6.293718e-08,1.915806e-07,3.144000e+03,7.787900e-09,6.200682e-08,1.393414e-07,1.006080e+05,8.493127e-09,4.597102e-07,4.229842e-07,
1.967500e+02,9.232689e-09,6.948809e-08,1.862429e-07,3.148000e+03,8.533582e-09,6.715559e-08,1.349757e-07,1.007360e+05,8.335943e-09,2.546663e-07,2.313047e-07,
1.970000e+02,1.019680e-08,6.904979e-08,1.567645e-07,3.152000e+03,8.518024e-09,6.027134e-08,1.344065e-07,1.008640e+05,8.374379e-09,1.753164e-07,1.590792e-07,
1.972500e+02,9.956484e-09,6.105729e-08,1.767012e-07,3.156000e+03,8.079649e-09,5.661514e-08,1.213885e-07,1.009920e+05,8.532139e-09,1.527492e-07,1.423519e-07,
1.975000e+02,8.900966e-09,5.807828e-08,1.895802e-07,3.160000e+03,7.926984e-09,6.352862e-08,1.232082e-07,1.011200e+05,8.466090e-09,1.225090e-07,1.103081e-07,
1.977500e+02,8.544589e-09,5.752899e-08,1.860983e-07,3.164000e+03,8.030723e-09,6.591895e-08,1.387343e-07,1.012480e+05,8.473307e-09,1.236394e-07,1.116148e-07,
1.980000e+02,7.278030e-09,5.453835e-08,1.952621e-07,3.168000e+03,7.857436e-09,5.682189e-08,1.424008e-07,1.013760e+05,8.224683e-09,1.207893e-07,1.127628e-07,
1.982500e+02,6.851924e-09,5.703916e-08,2.087547e-07,3.172000e+03,7.548473e-09,5.201297e-08,1.345527e-07,1.015040e+05,8.152524e-09,1.110116e-07,1.025766e-07,
1.985000e+02,7.277390e-09,5.394104e-08,2.217296e-07,3.176000e+03,7.732637e-09,5.672060e-08,1.299361e-07,1.016320e+05,8.437027e-09,1.108345e-07,1.078203e-07,
1.987500e+02,7.925399e-09,5.117163e-08,2.394915e-07,3.180000e+03,7.916598e-09,5.939414e-08,1.302904e-07,1.017600e+05,8.506136e-09,1.056596e-07,1.067995e-07,
1.990000e+02,8.930490e-09,5.199881e-08,2.226625e-07,3.184000e+03,8.227519e-09,6.110108e-08,1.291519e-07,1.018880e+05,8.524162e-09,1.024554e-07,9.796883e-08,
1.992500e+02,9.289428e-09,8.162573e-08,2.693183e-07,3.188000e+03,8.323559e-09,5.982861e-08,1.227201e-07,1.020160e+05,8.513349e-09,1.061172e-07,9.843721e-08,
1.995000e+02,8.535456e-09,2.974614e-07,2.350032e-06,3.192000e+03,8.065308e-09,6.826461e-08,1.165454e-07,1.021440e+05,8.364052e-09,1.034089e-07,9.423209e-08,
1.997500e+02,7.229194e-09,6.027419e-07,8.507434e-06,3.196000e+03,8.184919e-09,9.892043e-08,1.425513e-07,1.022720e+05,8.250170e-09,1.016936e-07,9.214035e-08,
2.000000e+02,7.950552e-09,6.098694e-07,1.358844e-05,3.200000e+03,8.842657e-09,1.064128e-07,1.655960e-07,1.024000e+05,8.424179e-09,1.016948e-07,9.833480e-08,
