0.15138,2.7105e-19,1.1714e-10,4.4097e-19,3.5441e-18,6.4496e-23,3.0232e-24,6.7504e-24,4.0166e-23,3.5247e-25,1.1714e-10
0.15208,2.6856e-19,1.1732e-10,4.3531e-19,3.5415e-18,6.4348e-23,3.0197e-24,6.735e-24,3.9982e-23,3.5247e-25,1.1732e-10
0.15278,2.661e-19,1.175e-10,4.2974e-19,3.5389e-18,6.42e-23,3.0162e-24,6.7197e-24,3.9798e-23,3.5247e-25,1.175e-10
0.15348,2.6366e-19,1.1769e-10,4.2424e-19,3.5364e-18,6.4052e-23,3.0127e-24,6.7044e-24,3.9615e-23,3.5247e-25,1.1769e-10
0.15419,2.6124e-19,1.1787e-10,4.1882e-19,3.5339e-18,6.3905e-23,3.0092e-24,6.6891e-24,3.9433e-23,3.5247e-25,1.1787e-10
0.1549,2.5884e-19,1.1806e-10,4.1347e-19,3.5315e-18,6.3758e-23,3.0057e-24,6.6739e-24,3.9252e-23,3.5247e-25,1.1806e-10
0.15562,2.5647e-19,1.1825e-10,4.0821e-19,3.5292e-18,6.3611e-23,3.0023e-24,6.6588e-24,3.9071e-23,3.5247e-25,1.1825e-10
0.15634,2.5412e-19,1.1845e-10,4.0301e-19,3.5269e-18,6.3464e-23,2.9988e-24,6.6436e-24,3.8892e-23,3.5247e-25,1.1845e-10
0.15706,2.5179e-19,1.1864e-10,3.9789e-19,3.5247e-18,6.3318e-23,2.9953e-24,6.6285e-24,3.8713e-23,3.5247e-25,1.1864e-10
0.15779,2.4948e-19,1.1884e-10,3.9285e-19,3.5225e-18,6.3173e-23,2.9918e-24,6.6134e-24,3.8535e-23,3.5247e-25,1.1884e-10
0.15851,2.4719e-19,1.1904e-10,3.8787e-19,3.5204e-18,6.3027e-23,2.9883e-24,6.5984e-24,3.8358e-23,3.5247e-25,1.1904e-10
0.15925,2.4492e-19,1.1924e-10,3.8297e-19,3.5184e-18,6.2882e-23,2.9849e-24,6.5834e-24,3.8182e-23,3.5247e-25,1.1924e-10
0.15998,2.4268e-19,1.1945e-10,3.7813e-19,3.5164e-18,6.2738e-23,2.9814e-24,6.5684e-24,3.8006e-23,3.5247e-25,1.1945e-10
0.16072,2.4045e-19,1.1965e-10,3.7337e-19,3.5145e-18,6.2593e-23,2.9779e-24,6.5535e-24,3.7831e-23,3.5247e-25,1.1965e-10
0.16146,2.3825e-19,1.1986e-10,3.6867e-19,3.5126e-18,6.2449e-23,2.9745e-24,6.5386e-24,3.7658e-23,3.5247e-25,1.1986e-10
0.16221,2.3606e-19,1.2008e-10,3.6403e-19,3.5108e-18,6.2306e-23,2.971e-24,6.5237e-24,3.7485e-23,3.5247e-25,1.2008e-10
0.16296,2.339e-19,1.2029e-10,3.5946e-19,3.5091e-18,6.2162e-23,2.9676e-24,6.5089e-24,3.7312e-23,3.5247e-25,1.2029e-10
0.16371,2.3175e-19,1.2051e-10,3.5496e-19,3.5075e-18,6.2019e-23,2.9641e-24,6.4941e-24,3.7141e-23,3.5247e-25,1.2051e-10
0.16446,2.2962e-19,1.2073e-10,3.5052e-19,3.5059e-18,6.1877e-23,2.9607e-24,6.4793e-24,3.697e-23,3.5247e-25,1.2073e-10
0.16522,2.2752e-19,1.2095e-10,3.4614e-19,3.5043e-18,6.1734e-23,2.9573e-24,6.4646e-24,3.68e-23,3.5247e-25,1.2095e-10
0.16599,2.2543e-19,1.2118e-10,3.4182e-19,3.5029e-18,6.1592e-23,2.9538e-24,6.4499e-24,3.6631e-23,3.5247e-25,1.2118e-10
0.16675,2.2336e-19,1.2141e-10,3.3756e-19,3.5015e-18,6.1451e-23,2.9504e-24,6.4352e-24,3.6463e-23,3.5247e-25,1.2141e-10
0.16752,2.2132e-19,1.2164e-10,3.3336e-19,3.5002e-18,6.1309e-23,2.947e-24,6.4206e-24,3.6295e-23,3.5247e-25,1.2164e-10
0.1683,2.1929e-19,1.2187e-10,3.2922e-19,3.4989e-18,6.1168e-23,2.9435e-24,6.406e-24,3.6128e-23,3.5247e-25,1.2187e-10
0.16907,2.1728e-19,1.2211e-10,3.2513e-19,3.4977e-18,6.1027e-23,2.9401e-24,6.3914e-24,3.5962e-23,3.5247e-25,1.2211e-10
0.16985,2.1528e-19,1.2235e-10,3.2111e-19,3.4966e-18,6.0887e-23,2.9367e-24,6.3769e-24,3.5797e-23,3.5247e-25,1.2235e-10
0.17064,2.1331e-19,1.226e-10,3.1713e-19,3.4956e-18,6.0747e-23,2.9333e-24,6.3624e-24,3.5632e-23,3.5247e-25,1.226e-10
0.17143,2.1135e-19,1.2284e-10,3.1322e-19,3.4946e-18,6.0607e-23,2.9299e-24,6.3479e-24,3.5469e-23,3.5247e-25,1.2284e-10
0.17222,2.0941e-19,1.2309e-10,3.0935e-19,3.4938e-18,6.0468e-23,2.9265e-24,6.3335e-24,3.5306e-23,3.5247e-25,1.2309e-10
0.17301,2.0749e-19,1.2334e-10,3.0554e-19,3.4929e-18,6.0329e-23,2.9231e-24,6.3191e-24,3.5143e-23,3.5247e-25,1.2334e-10
0.17381,2.0559e-19,1.236e-10,3.0179e-19,3.4922e-18,6.019e-23,2.9197e-24,6.3048e-24,3.4982e-23,3.5247e-25,1.236e-10
0.17461,2.037e-19,1.2386e-10,2.9808e-19,3.4915e-18,6.0051e-23,2.9163e-24,6.2904e-24,3.4821e-23,3.5247e-25,1.2386e-10
0.17542,2.0184e-19,1.2412e-10,2.9443e-19,3.4909e-18,5.9913e-23,2.9129e-24,6.2761e-24,3.4661e-23,3.5247e-25,1.2412e-10
0.17623,1.9999e-19,1.2439e-10,2.9082e-19,3.4904e-18,5.9775e-23,2.9095e-24,6.2619e-24,3.4502e-23,3.5247e-25,1.2439e-10
0.17704,1.9815e-19,1.2466e-10,2.8727e-19,3.49e-18,5.9638e-23,2.9062e-24,6.2476e-24,3.4343e-23,3.5247e-25,1.2466e-10
0.17786,1.9633e-19,1.2493e-10,2.8376e-19,3.4897e-18,5.9501e-23,2.9028e-24,6.2335e-24,3.4185e-23,3.5247e-25,1.2493e-10
0.17868,1.9453e-19,1.2521e-10,2.803e-19,3.4894e-18,5.9364e-23,2.8994e-24,6.2193e-24,3.4028e-23,3.5247e-25,1.2521e-10
0.17951,1.9275e-19,1.2549e-10,2.7689e-19,3.4892e-18,5.9227e-23,2.896e-24,6.2052e-24,3.3872e-23,3.5247e-25,1.2549e-10
0.18034,1.9098e-19,1.2577e-10,2.7352e-19,3.4891e-18,5.9091e-23,2.8927e-24,6.1911e-24,3.3716e-23,3.5247e-25,1.2577e-10
0.18117,1.8923e-19,1.2606e-10,2.702e-19,3.4891e-18,5.8955e-23,2.8893e-24,6.177e-24,3.3561e-23,3.5247e-25,1.2606e-10
0.18201,1.8749e-19,1.2635e-10,2.6693e-19,3.4892e-18,5.8819e-23,2.886e-24,6.163e-24,3.3407e-23,3.5247e-25,1.2635e-10
0.18285,1.8578e-19,1.2665e-10,2.637e-19,3.4893e-18,5.8684e-23,2.8826e-24,6.149e-24,3.3253e-23,3.5247e-25,1.2665e-10
0.18369,1.8407e-19,1.2695e-10,2.6051e-19,3.4895e-18,5.8549e-23,2.8793e-24,6.135e-24,3.31e-23,3.5247e-25,1.2695e-10
0.18454,1.8238e-19,1.2725e-10,2.5737e-19,3.4899e-18,5.8414e-23,2.8759e-24,6.1211e-24,3.2948e-23,3.5247e-25,1.2725e-10
0.18539,1.8071e-19,1.2756e-10,2.5427e-19,3.4903e-18,5.828e-23,2.8726e-24,6.1072e-24,3.2797e-23,3.5247e-25,1.2756e-10
0.18625,1.7905e-19,1.2787e-10,2.5121e-19,3.4908e-18,5.8146e-23,2.8692e-24,6.0933e-24,3.2646e-23,3.5247e-25,1.2787e-10
0.18711,1.7741e-19,1.2818e-10,2.4819e-19,3.4914e-18,5.8012e-23,2.8659e-24,6.0795e-24,3.2496e-23,3.5247e-25,1.2818e-10
